DIRECTORIO;NRO_ENCUESTA;HOGAR_NUMERO;PERSONA_NUMERO;P6020;P5785;P5465;P5501;P6070;P6160;P6170;P260;P261;FEX_P
3076809;235;1;1;1;25;6;1;2;1;2;6;3;1916,04286115708
3076809;235;1;2;2;21;6;2;2;1;1;4;5;1916,04286115708
3076809;235;1;3;2;5; ; ; ; ; ; ; ;1916,04286115708
3076809;235;1;4;2;20;6;5;6;1;2;6;3;1916,04286115708
3076810;235;1;1;1;55;6;1;2;1;2;5;2;1062,81187145736
3076810;235;1;2;2;52;6;2;2;1;2;4;2;1062,81187145736
3076810;235;1;3;2;31;6;3;4;1;1;6;3;1062,81187145736
3076810;235;1;4;1;15;6;4;6;1;2;4;2;1062,81187145736
3076810;235;1;5;1;10; ; ; ; ; ; ; ;1062,81187145736
3076811;235;1;1;2;62;6;1;2;1;2;6;5;2033,29530857071
3076811;235;1;2;1;65;6;2;2;1;2;4;2;2033,29530857071
3076811;235;1;3;2;21;6;4;6;1;2;6;4;2033,29530857071
3076811;235;1;4;2;14;6;4;6;1;1;4;3;2033,29530857071
3076811;235;2;1;1;28;6;1;2;1;2;4;3;2033,29530857071
3076811;235;2;2;1;26;1;2;2;1;2;5;2;2033,29530857071
3076811;235;2;3;1;1; ; ; ; ; ; ; ;2033,29530857071
3076811;235;3;1;1;22;6;1;2;1;2;5;2;2033,29530857071
3076811;235;3;2;2;18;6;2;2;1;2;5;2;2033,29530857071
3076811;235;3;3;2;1; ; ; ; ; ; ; ;2033,29530857071
3076811;235;4;1;1;25;6;1;2;1;2;4;3;2033,29530857071
3076811;235;4;2;2;20;6;2;2;1;2;5;2;2033,29530857071
3076811;235;4;3;2;0; ; ; ; ; ; ; ;2033,29530857071
3076812;235;1;1;2;42;6;1;4;1;2;3;6;1780,55105391466
3076812;235;1;2;2;25;6;3;6;1;2;6;3;1780,55105391466
3076812;235;1;3;1;22;6;3;6;1;2;5;1;1780,55105391466
3076812;235;1;4;1;16;6;3;6;1;2;5;2;1780,55105391466
3076812;235;1;5;1;15;6;3;6;1;1;5;1;1780,55105391466
3076812;235;1;6;1;6; ; ; ; ; ; ; ;1780,55105391466
3076812;235;1;7;2;4; ; ; ; ; ; ; ;1780,55105391466
3076813;235;1;1;1;35;6;1;1;1;2;5;2;1225,1182082129
3076813;235;1;2;2;37;6;2;1;1;2;6;6;1225,1182082129
3076813;235;1;3;2;0; ; ; ; ; ; ; ;1225,1182082129
3076814;235;1;1;1;28;6;1;3;1;2;99; ;1259,84767370122
3076814;235;1;2;2;30;6;2;3;1;2;6;3;1259,84767370122
3076814;235;1;3;1;1; ; ; ; ; ; ; ;1259,84767370122
3076815;235;1;1;2;48;6;1;4;1;2;6;3;1808,34370226209
3076815;235;1;2;2;26;6;3;6;1;1;6;6;1808,34370226209
3076815;235;1;3;1;21;6;3;6;1;1;6;1;1808,34370226209
3076815;235;1;4;2;19;6;3;6;1;2;7;2;1808,34370226209
3076815;235;1;5;1;46;6;5;2;1;2;4;5;1808,34370226209
3076815;235;1;6;2;34;6;9;2;1;2;3;5;1808,34370226209
3076815;235;1;7;1;17;6;5;6;1;2;4;5;1808,34370226209
3076815;235;1;8;1;12;6;5;6;1;1;4;2;1808,34370226209
3076815;235;1;9;1;10; ; ; ; ; ; ; ;1808,34370226209
3076815;235;1;10;1;1; ; ; ; ; ; ; ;1808,34370226209
3076815;235;1;11;2;40;6;5;4;1;2;6;3;1808,34370226209
3076815;235;1;12;1;17;6;5;6;1;1;6;1;1808,34370226209
3076815;235;1;13;2;9; ; ; ; ; ; ; ;1808,34370226209
3076816;235;1;1;1;53;1;1;4;1;2;5;2;1831,10159995865
3076816;235;1;2;1;32;6;3;2;1;2;5;2;1831,10159995865
3076816;235;1;3;2;26;6;9;2;1;2;5;2;1831,10159995865
3076816;235;1;4;2;4; ; ; ; ; ; ; ;1831,10159995865
3076816;235;1;5;1;21;6;5;2;1;2;4;5;1831,10159995865
3076816;235;1;6;2;18;6;5;2;1;2;4;4;1831,10159995865
3076816;235;1;7;2;2; ; ; ; ; ; ; ;1831,10159995865
3076816;235;1;8;1;0; ; ; ; ; ; ; ;1831,10159995865
3076817;235;1;1;2;43;6;1;4;1;2;4;5;1603,96771468154
3076817;235;1;2;2;14;6;3;6;1;1;4;4;1603,96771468154
3076817;235;1;3;1;9; ; ; ; ; ; ; ;1603,96771468154
3076817;235;1;4;1;20;6;3;1;1;2;6;3;1603,96771468154
3076817;235;1;5;2;20;6;5;1;1;2;6;3;1603,96771468154
3076817;235;1;6;1;0; ; ; ; ; ; ; ;1603,96771468154
3076818;235;1;1;2;55;6;1;3;1;2;4;4;866,771932945414
3076818;235;1;2;1;63;1;2;2;1;2;3;2;866,771932945414
3076818;235;1;3;2;25;6;3;1;1;1;6;6;866,771932945414
3076818;235;1;4;1;30;6;9;2;1;2;6;3;866,771932945414
3076818;235;1;5;2;2; ; ; ; ; ; ; ;866,771932945414
3076819;235;1;1;1;55;6;1;3;1;2;6;6;1004,33902623404
3076819;235;1;2;2;56;6;2;3;1;2;6;6;1004,33902623404
3076819;235;1;3;2;22;6;3;6;1;2;6;6;1004,33902623404
3076820;235;1;1;1;62;6;1;2;2;2;1; ;857,16873069141
3076820;235;1;2;2;69;6;2;2;1;1;3;4;857,16873069141
3076820;235;1;3;2;48;6;3;4;1;2;4;2;857,16873069141
3076820;235;1;4;1;39;6;3;4;1;2;3;5;857,16873069141
3076820;235;1;5;1;11; ; ; ; ; ; ; ;857,16873069141
3076821;235;1;1;2;84;6;1;2;1;2;3;1;647,102282822794
3076821;235;1;2;1;84;6;2;2;1;2;3;1;647,102282822794
3076821;235;1;3;2;65;6;3;6;1;2;5;2;647,102282822794
3076821;235;1;4;2;49;6;3;4;1;2;5;2;647,102282822794
3076822;235;1;1;1;31;5;1;2;1;2;5;2;1710,80457933165
3076822;235;1;2;2;26;6;2;2;1;2;6;3;1710,80457933165
3076822;235;1;3;2;9; ; ; ; ; ; ; ;1710,80457933165
3076822;235;1;4;2;8; ; ; ; ; ; ; ;1710,80457933165
3076822;235;1;5;2;8; ; ; ; ; ; ; ;1710,80457933165
3076822;235;1;6;1;0; ; ; ; ; ; ; ;1710,80457933165
3076822;235;1;7;2;69;6;9;5;1;2;1; ;1710,80457933165
3076822;235;1;8;2;19;6;5;6;1;2;6;6;1710,80457933165
3076823;235;1;1;2;90;6;1;5;1;2;3;3;1299,87023562721
3076823;235;1;2;1;51;6;3;4;1;2;5;2;1299,87023562721
3076823;235;1;3;1;23;6;4;6;1;2;5;2;1299,87023562721
3076824;235;1;1;1;23;6;1;2;1;1;6;3;1680,14791327719
3076824;235;1;2;2;23;6;2;2;1;2;6;3;1680,14791327719
3076824;235;1;3;2;2; ; ; ; ; ; ; ;1680,14791327719
3076825;235;1;1;1;43;1;1;3;1;2;5;2;2146,92649957107
3076825;235;1;2;2;41;6;2;3;1;2;5;2;2146,92649957107
3076825;235;1;3;1;16;6;3;6;1;1;4;5;2146,92649957107
3076825;235;1;4;1;15;6;3;6;2;2;1; ;2146,92649957107
3076825;235;1;5;1;14;6;3;6;1;1;4;3;2146,92649957107
3076825;235;1;6;1;12;6;3;6;1;1;4;2;2146,92649957107
3076825;235;1;7;1;11; ; ; ; ; ; ; ;2146,92649957107
3076826;235;1;1;1;31;6;1;3;1;2;6;3;1309,72794658552
3076826;235;1;2;2;31;6;2;3;1;2;6;3;1309,72794658552
3076826;235;1;3;2;3; ; ; ; ; ; ; ;1309,72794658552
3076826;235;1;4;2;0; ; ; ; ; ; ; ;1309,72794658552
3076827;235;1;1;2;55;6;1;4;1;2;5;2;1130,0830379413
3076827;235;1;2;1;16;6;3;6;1;1;5;2;1130,0830379413
3076827;235;1;3;1;34;6;3;4;1;2;6;2;1130,0830379413
3076827;235;1;4;2;26;6;3;4;1;2;6;3;1130,0830379413
3076827;235;1;5;2;3; ; ; ; ; ; ; ;1130,0830379413
3076828;235;1;1;1;29;6;1;4;1;2;5;1;1394,9054058988
3076829;235;1;1;1;22;6;1;2;1;2;4;3;1799,48711713813
3076829;235;1;2;2;21;1;2;2;1;2;5;2;1799,48711713813
3076829;235;1;3;1;3; ; ; ; ; ; ; ;1799,48711713813
3076829;235;1;4;2;0; ; ; ; ; ; ; ;1799,48711713813
3076830;235;1;1;1;26;6;1;6;1;2;5;2;1394,9054058988
3076831;235;1;1;1;51;6;1;2;1;2;5;2;1215,51500595889
3076831;235;1;2;2;45;6;2;2;1;2;6;3;1215,51500595889
3076831;235;1;3;1;5; ; ; ; ; ; ; ;1215,51500595889
3076832;235;1;1;2;67;6;1;5;1;2;4;5;1016,97659431561
3076832;235;1;2;1;39;6;3;6;1;2;5;2;1016,97659431561
3076833;235;1;1;2;66;1;1;3;1;2;4;3;891,968594519282
3076833;235;1;2;1;74;6;2;3;1;2;3;2;891,968594519282
3076834;235;1;1;1;50;6;1;4;1;2;6;3;1013,46629645388
3076834;235;1;2;2;83;6;5;4;1;2;1; ;1013,46629645388
3076834;235;2;1;1;50;6;1;2;1;2;5;2;1013,46629645388
3076834;235;2;2;2;43;6;2;2;1;2;6;6;1013,46629645388
3076834;235;2;3;1;9; ; ; ; ; ; ; ;1013,46629645388
3076834;235;2;4;1;7; ; ; ; ; ; ; ;1013,46629645388
3076835;235;1;1;1;65;6;1;3;1;2;4;2;616,754608741531
3076835;235;1;2;2;62;6;2;3;1;2;4;4;616,754608741531
3076835;235;1;3;2;90;6;5;5;1;2;3;6;616,754608741531
3076836;235;1;1;1;38;6;1;3;1;2;4;5;1380,44261079248
3076836;235;1;2;2;47;6;2;3;1;2;5;2;1380,44261079248
3076836;235;1;3;1;16;6;3;6;1;1;4;4;1380,44261079248
3076836;235;1;4;1;7; ; ; ; ; ; ; ;1380,44261079248
3076837;235;1;1;1;47;6;1;3;1;2;6;6;1158,5100251067
3076837;235;1;2;2;46;6;2;3;1;2;6;4;1158,5100251067
3076837;235;1;3;1;6; ; ; ; ; ; ; ;1158,5100251067
3076838;235;1;1;1;61;5;1;3;1;2;4;5;1070,980192081
3076838;235;1;2;2;59;6;2;3;1;2;4;2;1070,980192081
3076838;235;1;3;1;3; ; ; ; ; ; ; ;1070,980192081
3076838;235;1;4;2;20;6;5;2;1;2;5;2;1070,980192081
3076839;235;1;1;2;54;6;1;4;2;2;1; ;991,042938304773
3076840;235;1;1;1;55;6;1;2;1;2;6;6;962,013130795736
3076840;235;1;2;2;45;6;2;2;1;2;5;2;962,013130795736
3076841;235;1;1;1;32;6;1;2;1;2;3;5;1016,97659431561
3076841;235;1;2;2;55;6;2;2;2;2;1; ;1016,97659431561
3076842;235;1;1;2;40;6;1;1;1;2;6;3;1398,20687613292
3076842;235;1;2;1;18;6;2;1;1;2;4;5;1398,20687613292
3076842;235;1;3;1;9; ; ; ; ; ; ; ;1398,20687613292
3076842;235;1;4;1;2; ; ; ; ; ; ; ;1398,20687613292
3076843;235;1;1;1;70;6;1;3;1;2;4;5;891,968594519282
3076843;235;1;2;2;64;6;2;3;1;2;3;6;891,968594519282
3076844;235;1;1;1;52;6;1;2;1;2;3;3;1556,98509939943
3076844;235;1;2;2;41;6;2;2;1;2;4;3;1556,98509939943
3076844;235;1;3;2;15;6;3;6;1;1;4;4;1556,98509939943
3076844;235;1;4;2;12;6;3;6;1;1;3;5;1556,98509939943
3076844;235;1;5;2;6; ; ; ; ; ; ; ;1556,98509939943
3076844;235;1;6;1;3; ; ; ; ; ; ; ;1556,98509939943
3076845;235;1;1;2;45;6;1;4;1;2;5;2;1216,72616961644
3076845;235;1;2;2;10; ; ; ; ; ; ; ;1216,72616961644
3076846;235;1;1;2;74;6;1;5;1;2;3;4;745,480507628285
3076846;235;1;2;1;57;6;3;6;1;2;4;3;745,480507628285
3076846;235;1;3;1;44;6;3;3;1;2;5;2;745,480507628285
3076846;235;1;4;2;41;6;5;3;1;2;6;6;745,480507628285
3076847;235;1;1;2;48;6;1;4;1;2;5;2;1212,97552399056
3076847;235;1;2;1;21;6;3;6;1;2;5;2;1212,97552399056
3076848;235;1;1;1;55;6;1;3;1;2;3;3;962,013130795736
3076848;235;1;2;2;49;6;2;3;1;2;7;2;962,013130795736
3076849;235;1;1;1;72;6;1;3;2;2;1; ;891,968594519282
3076849;235;1;2;2;72;6;2;3;1;2;3;6;891,968594519282
3076850;235;1;1;2;69;6;1;3;1;2;6;6;891,968594519282
3076850;235;1;2;1;71;6;2;3;1;2;5;2;891,968594519282
3076859;235;1;1;2;43;5;1;4;1;2;4;3;1288,58366582021
3076859;235;1;2;2;18;1;3;6;1;2;5;2;1288,58366582021
3076859;235;1;3;2;17;6;3;6;1;2;5;2;1288,58366582021
3076859;235;1;4;2;14;1;3;6;1;1;4;4;1288,58366582021
3076859;235;1;5;2;11; ; ; ; ; ; ; ;1288,58366582021
3076860;235;1;1;2;57;5;1;4;1;2;3;6;790,610071101998
3076860;235;1;2;1;19;6;4;6;1;2;4;3;790,610071101998
3076860;235;1;3;1;96;5;5;5;2;2;1; ;790,610071101998
3076860;235;1;4;2;92;5;5;4;1;2;1; ;790,610071101998
3076860;235;1;5;2;20;5;5;6;1;1;6;2;790,610071101998
3076861;235;1;1;2;68;1;1;5;1;2;3;5;912,426491141803
3076861;235;1;2;2;27;1;3;2;1;2;5;2;912,426491141803
3076861;235;1;3;1;32;6;5;2;1;2;4;5;912,426491141803
3076861;235;1;4;2;5; ; ; ; ; ; ; ;912,426491141803
3076862;235;1;1;1;52;5;1;3;1;2;6;4;858,001201781255
3076862;235;1;2;2;54;6;2;3;1;2;6;6;858,001201781255
3076862;235;1;3;1;36;1;3;6;1;1;6;2;858,001201781255
3076862;235;1;4;2;25;6;3;6;1;2;6;6;858,001201781255
3076863;235;1;1;1;31;6;1;6;1;2;6;6;1212,82479438177
3076864;235;1;1;1;29;6;1;2;1;2;7;2;1272,36656261377
3076864;235;1;2;2;18;6;2;2;1;1;6;3;1272,36656261377
3076865;235;1;1;2;42;5;1;4;1;2;4;4;1132,59790548007
3076865;235;1;2;1;7; ; ; ; ; ; ; ;1132,59790548007
3076865;235;1;3;2;19;5;3;1;1;2;5;2;1132,59790548007
3076865;235;1;4;1;1; ; ; ; ; ; ; ;1132,59790548007
3076866;235;1;1;1;22;6;1;1;1;2;5;2;1387,26844897416
3076866;235;1;2;2;20;6;2;1;1;2;5;2;1387,26844897416
3076867;235;1;1;1;74;5;1;2;1;2;7;9;1098,7862555172
3076868;235;1;1;1;60;5;1;2;1;2;6;5;616,166416509606
3076868;235;1;2;2;55;5;2;2;1;2;6;6;616,166416509606
3076868;235;1;3;1;37;6;3;6;1;2;7;2;616,166416509606
3076868;235;1;4;2;82;6;9;4;1;2;6;6;616,166416509606
3076869;235;1;1;1;31;6;1;3;1;2;5;1;991,634948560128
3076869;235;1;2;2;25;5;2;3;1;1;5;2;991,634948560128
3076871;235;1;1;2;25;6;1;6;1;1;6;3;904,078849517358
3076872;235;1;1;1;66;6;1;3;1;2;7;8;592,508440670373
3076872;235;1;2;2;64;6;2;3;1;2;6;2;592,508440670373
3076872;235;1;3;2;29;6;3;6;1;2;7;8;592,508440670373
3076873;235;1;1;1;34;5;1;2;1;2;6;5;1056,85068746304
3076873;235;1;2;2;34;5;2;2;1;2;7;2;1056,85068746304
3076873;235;1;3;1;6; ; ; ; ; ; ; ;1056,85068746304
3076874;235;1;1;1;60;5;1;2;1;2;5;2;1080,05439509872
3076874;235;1;2;2;52;5;2;2;1;2;6;6;1080,05439509872
3076874;235;1;3;1;22;5;3;6;1;1;6;2;1080,05439509872
3076875;235;1;1;2;42;1;1;4;1;2;7;2;904,078849517358
3076876;235;1;1;2;65;6;1;2;1;2;5;2;813,698286492017
3076876;235;1;2;1;66;6;2;2;1;2;4;3;813,698286492017
3076877;235;1;1;2;34;6;1;3;1;2;6;6;1220,15400452284
3076877;235;1;2;1;38;6;2;3;1;2;7;7;1220,15400452284
3076877;235;1;3;1;10; ; ; ; ; ; ; ;1220,15400452284
3076877;235;1;4;1;3; ; ; ; ; ; ; ;1220,15400452284
3076877;235;1;5;2;22;1;6;6;1;2;5;2;1220,15400452284
3076878;235;1;1;2;64;6;1;4;1;2;7;2;840,180726313822
3076880;235;1;1;1;65;6;1;3;1;2;5;2;1528,54344326898
3076880;235;1;2;2;63;6;2;3;1;2;5;2;1528,54344326898
3076881;235;1;1;2;75;6;1;5;1;2;3;4;1792,51738172338
3076882;235;1;1;1;82;6;1;3;2;2;1; ;2013,77279511349
3076882;235;1;2;2;77;6;2;3;1;2;3;2;2013,77279511349
3076882;235;1;3;1;48;6;3;2;1;2;5;2;2013,77279511349
3076882;235;1;4;2;27;6;9;2;1;2;5;2;2013,77279511349
3076882;235;1;5;2;6; ; ; ; ; ; ; ;2013,77279511349
3076882;235;1;6;1;4; ; ; ; ; ; ; ;2013,77279511349
3076884;235;1;1;2;56;6;1;4;1;2;5;2;1274,24146320067
3076884;235;1;2;1;34;6;3;6;1;2;6;3;1274,24146320067
3076884;235;1;3;2;36;6;3;6;1;2;6;3;1274,24146320067
3076884;235;1;4;2;13;6;4;6;1;1;4;3;1274,24146320067
3076884;235;1;5;1;68;6;5;4;1;2;3;4;1274,24146320067
3076885;235;1;1;1;54;6;1;4;1;2;6;6;2030,22512120326
3076886;235;1;1;1;36;6;1;2;1;2;6;5;2395,08400388364
3076886;235;1;2;2;36;6;2;2;1;2;6;3;2395,08400388364
3076886;235;1;3;1;12;6;3;6;1;1;4;3;2395,08400388364
3076886;235;1;4;1;0; ; ; ; ; ; ; ;2395,08400388364
3076887;235;1;1;2;49;6;1;4;1;2;6;3;1524,69057231308
3076887;235;1;2;2;25;6;3;6;1;2;6;7;1524,69057231308
3076888;235;1;1;2;74;6;1;4;1;2;3;6;2055,9811250306
3076888;235;1;2;1;43;6;3;6;1;2;6;3;2055,9811250306
3076889;235;1;1;1;47;6;1;4;1;2;5;2;2030,22512120326
3076890;235;1;1;1;67;6;1;5;1;2;3;5;1674,11919986086
3076891;235;1;1;2;61;6;1;4;1;2;3;5;1792,51738172338
3076892;235;1;1;1;41;1;1;1;1;2;3;6;2086,66078636928
3076892;235;1;2;2;43;1;2;1;1;2;5;2;2086,66078636928
3076892;235;1;3;2;11; ; ; ; ; ; ; ;2086,66078636928
3076892;235;1;4;1;38;1;9;4;1;2;6;4;2086,66078636928
3076893;235;1;1;2;43;6;1;6;1;2;5;3;1022,17190409153
3076893;235;1;2;1;94;6;5;3;2;2;99; ;1022,17190409153
3076893;235;1;3;2;88;6;5;3;1;2;4;5;1022,17190409153
3076893;235;1;4;1;57;6;5;6;1;2;6;4;1022,17190409153
3076893;235;1;5;2;53;6;5;4;1;2;6;7;1022,17190409153
3076893;235;1;6;2;11; ; ; ; ; ; ; ;1022,17190409153
3076894;235;1;1;2;48;6;1;4;1;2;6;6;2078,01780334778
3076894;235;1;2;1;11; ; ; ; ; ; ; ;2078,01780334778
3076895;235;1;1;1;36;6;1;2;1;1;6;8;2985,34426978536
3076895;235;1;2;2;30;6;2;2;1;2;6;3;2985,34426978536
3076895;235;1;3;1;9; ; ; ; ; ; ; ;2985,34426978536
3076895;235;1;4;2;0; ; ; ; ; ; ; ;2985,34426978536
3076896;235;1;1;2;33;6;1;4;1;2;6;3;2220,78428235076
3076896;235;1;2;1;13;6;3;6;1;1;4;3;2220,78428235076
3076896;235;1;3;1;11; ; ; ; ; ; ; ;2220,78428235076
3076897;235;1;1;2;46;6;1;3;1;2;5;2;2252,31752488066
3076897;235;1;2;1;35;6;2;3;1;2;5;2;2252,31752488066
3076897;235;1;3;1;4; ; ; ; ; ; ; ;2252,31752488066
3076899;235;1;1;2;72;6;1;3;1;2;3;6;1182,10948031267
3076899;235;1;2;1;79;6;2;3;1;2;3;4;1182,10948031267
3076899;235;1;3;2;49;6;3;4;1;2;5;2;1182,10948031267
3076899;235;1;4;2;13;6;4;6;1;1;4;4;1182,10948031267
3076900;235;1;1;2;74;6;1;5;1;2;3;4;1792,51738172338
3076901;235;1;1;2;53;6;1;6;1;2;6;3;1731,39185531417
3076902;235;1;1;2;87;6;1;5;1;2;6;7;1795,55118077112
3076902;235;1;2;2;20;6;5;6;1;1;6;4;1795,55118077112
3076902;235;1;3;1;19;6;5;6;1;1;6;4;1795,55118077112
3076903;235;1;1;1;56;6;1;2;1;2;6;3;1419,81721979255
3076903;235;1;2;2;49;6;2;2;1;2;5;2;1419,81721979255
3076903;235;1;3;1;27;6;3;6;1;2;6;6;1419,81721979255
3076903;235;1;4;2;14;6;3;6;1;1;5;2;1419,81721979255
3076904;235;1;1;1;70;6;1;3;1;2;3;6;1528,54344326898
3076904;235;1;2;2;67;6;2;3;1;2;4;2;1528,54344326898
3076905;235;1;1;2;58;6;1;4;1;2;6;7;2119,54782650237
3076905;235;1;2;1;33;6;3;4;1;1;7;2;2119,54782650237
3076905;235;1;3;1;35;6;3;4;1;2;6;5;2119,54782650237
3076905;235;1;4;1;13;6;4;6;1;1;4;4;2119,54782650237
3076906;235;1;1;1;55;6;1;3;1;2;6;11;1042,37680035743
3076906;235;1;2;2;46;6;2;3;1;2;6;6;1042,37680035743
3076906;235;1;3;2;19;6;3;6;1;1;6;4;1042,37680035743
3076906;235;1;4;2;18;6;3;6;1;1;6;3;1042,37680035743
3076906;235;1;5;2;75;6;5;5;1;2;5;2;1042,37680035743
3076907;235;1;1;1;67;6;1;3;1;2;4;5;1528,54344326898
3076907;235;1;2;2;66;6;2;3;1;2;5;2;1528,54344326898
3076908;235;1;1;2;19;6;1;6;1;1;6;4;1798,36045836002
3076909;235;1;1;1;24;6;1;6;1;2;5;2;2080,85961731823
3076910;235;1;1;2;70;6;1;5;1;2;7;7;1884,64936461138
3076910;235;1;2;1;45;6;3;6;1;2;7;6;1884,64936461138
3076911;235;1;1;1;74;6;1;3;1;2;6;6;1528,54344326898
3076911;235;1;2;2;75;6;2;3;1;2;6;6;1528,54344326898
3076912;235;1;1;2;19;6;1;6;1;1;6;4;1798,36045836002
3076913;235;1;1;2;81;6;1;5;1;2;3;6;1796,66359105254
3076913;235;1;2;2;57;6;3;6;1;2;4;3;1796,66359105254
3076914;235;1;1;2;54;6;1;4;1;2;3;6;2016,92481332013
3076914;235;1;2;1;18;6;3;6;1;1;4;5;2016,92481332013
3076914;235;1;3;1;17;6;3;6;2;2;1; ;2016,92481332013
3076915;235;1;1;2;54;6;1;4;1;2;5;2;1663,29880615973
3076915;235;1;2;2;43;6;9;4;1;2;6;6;1663,29880615973
3076916;235;1;1;1;78;6;1;5;1;2;7;2;2374,74438329735
3076916;235;1;2;1;31;6;3;3;1;2;6;6;2374,74438329735
3076916;235;1;3;2;33;6;9;3;1;2;7;4;2374,74438329735
3076916;235;1;4;2;2; ; ; ; ; ; ; ;2374,74438329735
3076917;235;1;1;1;31;5;1;2;1;2;4;5;2170,14978623579
3076917;235;1;2;2;40;6;2;2;1;2;5;2;2170,14978623579
3076917;235;1;3;1;8; ; ; ; ; ; ; ;2170,14978623579
3076918;235;1;1;1;61;6;1;3;1;2;3;5;1667,50193811162
3076918;235;1;2;2;59;6;2;3;1;2;4;5;1667,50193811162
3076919;235;1;1;1;40;6;1;3;1;2;6;6;2457,07366350617
3076919;235;1;2;2;36;6;2;3;1;2;6;6;2457,07366350617
3076919;235;1;3;1;1; ; ; ; ; ; ; ;2457,07366350617
3076920;235;1;1;1;57;6;1;3;1;2;6;7;1413,97414315591
3076920;235;1;2;2;59;6;2;3;1;2;6;3;1413,97414315591
3076920;235;1;3;2;34;6;3;2;1;2;6;10;1413,97414315591
3076920;235;1;4;1;36;6;5;2;1;2;6;3;1413,97414315591
3076921;235;1;1;2;58;6;1;3;1;2;6;6;2232,20242575322
3076921;235;1;2;1;60;6;2;3;1;2;4;5;2232,20242575322
3076921;235;1;3;2;24;6;3;6;1;1;6;2;2232,20242575322
3076921;235;1;4;2;35;6;3;2;1;1;6;3;2232,20242575322
3076921;235;1;5;1;28;6;5;2;1;2;6;4;2232,20242575322
3076921;235;1;6;1;14;6;4;6;1;1;4;5;2232,20242575322
3076921;235;1;7;2;3; ; ; ; ; ; ; ;2232,20242575322
3076922;235;1;1;1;25;6;1;6;1;1;6;6;2030,22512120326
3076923;235;1;1;1;67;6;1;2;1;2;5;2;1528,54344326898
3076923;235;1;2;2;63;6;2;2;1;2;6;3;1528,54344326898
3076924;235;1;1;2;31;6;1;2;1;2;6;6;2809,72328703085
3076924;235;1;2;1;33;6;2;2;1;2;7;3;2809,72328703085
3076924;235;1;3;2;11; ; ; ; ; ; ; ;2809,72328703085
3076924;235;1;4;2;2; ; ; ; ; ; ; ;2809,72328703085
3076925;235;1;1;1;59;6;1;4;2;2;1; ;2778,37469013368
3076925;235;1;2;2;19;6;3;6;1;2;5;3;2778,37469013368
3076925;235;1;3;2;4; ; ; ; ; ; ; ;2778,37469013368
3076925;235;1;4;1;2; ; ; ; ; ; ; ;2778,37469013368
3076926;235;1;1;2;56;6;1;6;1;2;5;1;1789,70810413448
3076926;235;1;2;2;79;6;5;5;2;2;1; ;1789,70810413448
3076926;235;1;3;1;23;6;3;6;2;1;6;10;1789,70810413448
3076927;235;1;1;1;35;6;1;6;1;2;6;3;2030,22512120326
3076928;235;1;1;1;34;6;1;6;1;2;5;2;2122,35710409126
3076928;235;1;2;1;34;6;9;6;1;2;4;5;2122,35710409126
3076929;235;1;1;1;76;6;1;3;1;2;6;6;1382,96768667711
3076929;235;1;2;2;76;6;2;3;1;2;6;6;1382,96768667711
3076929;235;1;3;2;95;6;5;5;1;2;4;5;1382,96768667711
3076930;235;1;1;2;38;6;1;6;1;1;6;7;1731,39185531417
3076931;235;1;1;1;43;6;1;3;1;2;7;3;2681,11121155914
3076931;235;1;2;2;39;6;2;3;1;2;6;7;2681,11121155914
3076931;235;1;3;1;4; ; ; ; ; ; ; ;2681,11121155914
3076931;235;1;4;1;1; ; ; ; ; ; ; ;2681,11121155914
3076932;235;1;1;1;53;6;1;2;1;2;6;11;1966,29031720515
3076932;235;1;2;2;42;6;2;2;1;2;6;6;1966,29031720515
3076932;235;1;3;1;16;6;3;6;1;1;5;1;1966,29031720515
3076933;235;1;1;2;37;6;1;6;1;2;6;3;1585,81609872229
3076933;235;1;2;2;57;6;5;6;1;2;4;4;1585,81609872229
3076934;235;1;1;1;50;6;1;2;1;2;4;3;2137,29528248426
3076934;235;1;2;2;42;6;2;2;1;2;5;2;2137,29528248426
3076934;235;1;3;1;14;6;3;6;1;1;4;3;2137,29528248426
3076934;235;1;4;2;7; ; ; ; ; ; ; ;2137,29528248426
3076935;235;1;1;1;67;6;1;3;1;1;6;11;1543,9345639453
3076935;235;1;2;2;65;6;2;3;1;2;6;11;1543,9345639453
3076935;235;1;3;2;47;6;3;6;1;2;7;3;1543,9345639453
3076935;235;1;4;2;43;6;3;4;1;2;6;5;1543,9345639453
3076935;235;1;5;1;3; ; ; ; ; ; ; ;1543,9345639453
3076936;235;1;1;2;19;6;1;1;1;1;6;4;1518,89509844955
3076936;235;1;2;2;23;6;5;6;1;2;6;6;1518,89509844955
3076936;235;1;3;2;18;6;5;6;1;1;6;3;1518,89509844955
3076937;235;1;1;2;37;6;1;3;1;2;6;6;1823,52383820217
3076937;235;1;2;1;37;6;2;3;1;1;7;2;1823,52383820217
3076938;235;1;1;1;78;6;1;3;1;2;5;2;1134,50878324544
3076938;235;1;2;2;75;6;2;3;1;2;5;2;1134,50878324544
3076938;235;1;3;1;53;6;3;2;1;2;5;2;1134,50878324544
3076938;235;1;4;2;49;6;5;2;1;2;5;2;1134,50878324544
3076938;235;1;5;2;22;6;4;6;1;1;5;2;1134,50878324544
3076938;235;1;6;2;18;6;4;6;1;2;5;2;1134,50878324544
3076939;235;1;1;1;46;6;1;2;1;2;3;3;2985,34426978536
