DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P271	P262	P5475	P254	P254S1	P254S2	P5470	P5470S1	P5471	P5471S1	P5472	P5472S1	P5473	P5473S1	P5474S1	P5474S2	P5474S3	P5474S4	P5474S5	P5474S6	P5474S7	P5474S8	P5474S9	P5476	P5476S1	P5477	P5477S1	P5478	P5478S1	P5479	P5479S1	P5480	P5480S1	P5481	P5481S1	P5482	P5482S1	P5483	P5483S1	P5484	P5484S1	FEX_P
366873120	235	1	3	6	4	1	1	3	1	2		2		2		2		1	2	2	2	2	2	2	2	2	2		1	3	2		2		1	2	1	2	1	2	1	2	1	2	787.458516256481
366794160	235	1	4	7	3	1	1	2	3	1	4	2		1	4	2		2	2	2	1	1	2	2	2	1	1	2	1	2	2		1	3	1	2	1	1	1	2	2		1	2	1431.40422680299
366911640	235	1	7	6	4	1	1	3	3	1	4	2		1	5	1	5	2	2	1	2	2	2	1	2	2	1	3	2		2		2		1	3	1	1	2		1	2	1	2	2008.43022755795
366878880	235	1	2	6	4	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	5	2		2		2		1	2	1	1	1	2	2		1	2	978.702652224788
366828600	235	1	5	99	3	1	1	3	4	2		2		2		2		1	2	2	1	2	2	2	1	2	1	2	2		2		2		1	1	1	1	2		1	1	2		221.489811871541
366965040	235	1	4	5	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	2	2		2		2		174.647098510279
366832680	235	1	6	6	3	1	1	3	4	1	3	2		2		1	4	1	2	2	2	2	1	1	2	2	1	1	2		2		2		2		1	1	1	1	1	1	2		96.1526290874656
366904560	235	1	5	6	5	1	1	3	5	2		2		1	5	2		2	2	1	1	1	2	1	2	1	1	4	2		2		2		1	2	1	3	1	3	2		1	2	1154.95964085527
366878760	235	1	3	6	3	1	1	2	0	2		2		2		2		2	2	2	2	2	2	2	1	1	1	1	2		2		2		1	4	1	1	2		2		1	2	1178.14201714887
366905640	235	1	2	1	4	1	1	3	1	1	5	2		2		2		2	2	2	2	1	2	2	2	2	1	1	2		2		2		1	3	1	1	1	2	1	1	1	2	1061.58528307336
366947280	235	1	4	6	9	1	2	3	2	2		2		2		1	5	2	2	1	2	2	2	2	2	2	1	6	2		1	2	2		1	2	1	1	1	2	2		1	1	1454.80387232513
366814080	235	1	2	99	3	1	1	3	1	1	1	2		2		2		2	2	1	1	1	2	2	2	1	1	2	1	2	1	2	2		2		1	1	2		1	2	1	2	1755.44367613062
366814080	235	1	3	99	3	2	1	2	1	2		2		2		2		2	2	2	2	1	2	2	2	1	2		2		2		2		2		1	1	2		1	2	1	2	1755.44367613062
366912840	235	1	7	6	5	1	1	3	3	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		2		1	4	1	1	2		2		1	3	1331.41106375496
366903840	235	1	4	7	5	2	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	2	1	1	1	3	1	2	2		760.843805073436
366848280	235	1	3	6	3	1	1	3	0	2		2		2		2		2	1	2	2	2	2	2	2	1	1	2	2		2		2		1	3	1	1	1	4	2		1	2	1010.36498729182
366934920	235	1	4	6	3	1	1	3	5	2		2		2		1	3	2	2	2	2	2	2	2	2	2	2		2		2		1	3	2		1	1	1	1	2		2		2864.31396968454
366919440	235	1	3	7	3	1	1	3	4	1	4	2		2		1	3	2	2	2	1	1	2	1	1	1	1	4	1	4	1	2	2		1	2	1	1	1	1	1	1	1	1	1769.87252483531
366919440	235	1	4	5	3	1	1	3	1	2		2		2		2		2	2	2	2	1	2	2	1	2	1	4	2		2		1	5	1	1	1	1	2		1	1	1	2	1769.87252483531
366937680	235	1	5	6	4	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		648.396002024292
367704240	235	1	3	5	3	1	1	4	0	2		2		2		1	3	2	2	2	2	2	2	1	2	2	1	2	2		2		2		1	2	1	1	2		2		2		307.198592437595
367683960	235	1	3	6	3	2	1	2	1	2		2		2		1	4	2	2	2	1	2	2	2	2	2	2		2		2		2		2		1	1	1	2	2		2		220.680334585004
367709400	235	1	3	6	3	1	1	3	4	2		2		2		1	5	2	2	2	2	2	2	1	2	2	2		2		2		2		1	2	1	1	1	3	2		1	1	234.401953808118
367699920	235	1	3	6	4	1	1	3	1	2		2		2		2		2	2	2	2	1	2	2	2	1	1	1	2		2		2		2		1	1	1	2	2		2		234.401953808118
367459920	235	1	4	7	3	1	1	2	3	1	5	1	5	1	5	2		2	2	2	1	1	2	2	1	1	1	1	1	4	2		1	1	1	4	1	1	2		1	2	2		1740.40971632355
367474560	235	1	3	6	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	2	2		1	4	2		2		1	3	1	1	2		1	1	1	1	927.029803660834
367440840	235	1	3	6	3	1	1	4	0	2		2		2		1	4	2	1	2	2	1	1	2	2	1	1	1	2		2		1	4	1	4	1	1	1	3	1	1	1	3	1295.49510025018
367440840	235	1	4	7	3	1	1	3	2	2		2		2		2		2	2	2	1	1	2	2	2	1	1	4	2		2		1	4	1	3	1	1	1	3	1	1	1	3	1295.49510025018
367459080	235	1	3	7	4	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		1	4	2		2		1	1	2		2		2		1519.91083619074
367437960	235	1	4	6	3	1	1	3	1	1	5	2		2		2		2	2	2	1	1	2	2	1	2	1	2	1	2	2		1	2	1	2	1	1	1	2	2		2		1546.9664564486
367634160	235	1	3	6	3	1	1	3	2	2		2		2		1	5	1	2	2	2	2	2	1	2	2	2		2		2		2		2		1	1	2		2		2		197.554908650721
367629720	235	1	3	6	3	1	1	3	1	2		2		2		1	5	1	2	2	2	2	2	1	2	2	2		2		2		2		2		1	1	2		2		2		197.554908650721
367624200	235	1	3	1	3	1	1	3	0	2		2		2		2		1	2	2	2	2	2	1	2	2	2		2		2		2		2		1	2	2		2		2		197.554908650721
367468560	235	1	3	6	4	1	1	4	0	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		2		2		1	2	1	2	2		1	2	769.122936698484
367436280	235	1	3	5	3	1	1	3	3	2		1	5	2		2		2	2	2	1	1	2	2	2	1	2		2		2		2		1	4	1	1	2		1	3	2		1481.00170530088
367458000	235	1	4	7	3	2	1	2	3	2		1	5	2		2		2	2	2	2	1	2	1	2	1	1	1	2		2		1	4	1	2	1	1	1	2	2		1	3	1437.56189160201
367479120	235	1	2	7	3	1	1	3	2	2		2		1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	2		2		1	5	1	2	1	1	1	1	2		1	2	822.159858477223
367425840	235	1	5	6	5	1	1	3	4	2		2		2		2		2	2	1	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		1174.97701239074
367446480	235	1	3	7	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	1	1	2	2		2		2		1	1	1	1	1	2	2		2		1390.37658908224
367442160	235	1	2	7	3	1	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		1	3	1	3	1	1	1	4	1	2	1	2	1518.15854412118
367445760	235	1	4	6	3	1	1	2	1	2		1	5	2		1	5	2	2	2	1	1	2	1	1	1	2		2		2		1	3	1	1	1	1	1	3	1	1	1	1	1649.78460010491
367425240	235	2	3	6	3	2	2	1	1	2		2		2		2		2	2	2	2	2	2	2	1	1	2		2		2		2		2		1	1	2		2		2		1422.18052184798
367468080	235	1	7	5	4	2	1	2	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		1037.12761548677
367468080	235	1	8	5	9	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	1	2	1	2	2		2		2		2		1	1	2		1	2	2		1037.12761548677
367532280	235	1	3	6	3	1	1	3	2	2		1	5	2		2		2	2	2	2	2	2	1	2	2	1	6	2		2		2		1	3	1	1	2		2		1	3	851.079903421311
367539840	235	1	4	6	4	1	1	3	2	1	2	2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	1	3	1	2	1	2	873.001244014726
367539840	235	1	5	6	4	1	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	1	1	2		2		2		1	2	1	1	1	3	1	2	1	2	873.001244014726
367539840	235	1	6	6	4	1	2	2	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		1	2	2		873.001244014726
367556400	235	1	3	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	2	2		2		2		1	1	1	2	1	2	1	2	1062.84085529391
367556400	235	1	4	6	3	1	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2		1	2	1	1	1	2	1	1	1	2	1062.84085529391
367533960	235	1	4	7	3	1	1	3	2	1	5	2		1	5	1	5	2	1	1	1	1	2	1	2	1	2		1	3	1	4	1	5	1	1	1	1	1	1	1	1	1	1	927.525779402796
367545600	235	1	4	6	3	1	1	4	0	2		2		1	5	2		2	2	2	1	1	2	2	1	2	2		2		1	4	2		1	1	1	1	1	1	2		1	1	1480.78923009782
367541520	235	1	5	6	4	1	1	3	1	2		2		1	1	1	4	2	2	2	1	1	2	2	2	1	1	2	2		2		2		1	3	1	1	2		1	2	1	2	1238.78274588168
367535640	235	1	2	6	3	2	1	1	1	2		2		2		2		2	2	2	2	1	2	1	2	1	2		2		2		1	5	2		1	1	2		2		2		773.582627701061
367626960	235	1	2	6	3	1	1	3	3	2		2		2		2		1	2	2	2	2	2	2	2	2	2		2		2		2		1	3	1	1	2		2		2		214.188371021626
367617000	235	1	4	5	3	1	1	3	5	1	5	1	5	1	5	1	4	1	2	1	2	1	2	1	1	2	1	4	1	2	1	2	2		1	2	1	1	1	2	1	2	1	2	153.807529175083
367631160	235	1	4	6	5	2	2	1	1	2		2		2		2		1	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		170.440991545988
367628040	235	1	4	6	4	2	1	2	0	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		2		2		1	1	2		2		2		197.554908650721
367618920	235	1	2	6	3	1	1	3	3	2		2		2		1	5	1	2	1	2	2	2	2	2	2	2		1	4	2		2		1	3	1	1	1	3	2		2		141.069061118668
367619040	235	1	3	7	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	1	2	2		2		258.908208232423
367627440	235	1	6	6	4	2	1	2	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	2	2		2		2		164.287983908911
367615800	235	1	3	6	3	1	1	3	4	2		2		2		1	5	1	2	2	2	2	2	1	2	2	1	2	2		1	2	2		1	4	1	1	1	2	2		1	1	262.345572792027
367615800	235	1	4	6	3	1	1	2	3	2		2		1	5	1	5	2	2	2	1	2	2	1	2	2	2		2		2		2		2		1	1	2		2		2		262.345572792027
367622640	235	1	2	6	3	1	1	3	4	2		1	5	2		2		2	2	2	1	2	2	2	2	2	1	4	1	2	1	3	1	5	1	2	1	2	1	2	1	1	1	1	187.074453916893
367628880	235	1	3	6	3	2	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	2	2		2		2		258.908208232423
367626240	235	1	4	6	5	1	1	3	0	2		2		2		2		1	2	2	2	2	2	1	2	2	2		2		2		2		2		1	2	1	2	2		2		242.274745861518
367690920	235	1	4	6	3	1	1	3	3	2		2		2		2		2	2	2	1	1	2	1	1	1	1	3	2		2		2		1	2	1	1	2		2		2		181.889809846738
367696800	235	1	4	6	3	2	1	2	0	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		2		2		1	1	1	2	2		1	2	287.462732139498
367701960	235	1	4	7	4	1	1	3	4	1	1	2		2		2		2	2	1	2	1	2	1	1	2	2		2		2		1	3	2		1	1	2		2		1	2	244.905044329815
366661200	235	1	5	6	9	2	1	2	0	2		2		2		2		1	2	2	1	2	2	1	1	2	2		2		2		2		1	1	1	1	1	2	1	1	2		179.853911891073
366648840	235	1	3	6	3	1	1	4	0	2		1	2	2		1	5	2	2	2	2	2	2	2	2	1	1	1	1	5	1	3	1	5	1	4	1	1	1	1	1	1	1	3	1185.74040279571
366645120	235	1	3	99	3	1	1	3	2	2		2		2		1	4	2	2	2	2	2	2	2	2	2	1	1	2		1	1	1	4	2		1	1	2		1	2	2		1211.539630383
366645120	235	1	4	99	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	1	2		1	2	2		2		1	1	2		1	2	2		1211.539630383
366662160	235	1	3	1	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		1	2	2		189.115431458687
366662160	235	1	4	1	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		189.115431458687
366651480	235	1	3	6	3	1	1	3	2	2		2		2		1	4	2	2	2	1	1	2	2	1	1	1	2	2		2		1	3	1	1	1	1	1	2	2		2		1034.02841406621
366640080	235	1	7	6	4	1	1	3	3	1	4	2		2		2		2	2	1	1	1	1	2	2	1	1	2	2		2		2		1	2	1	1	2		1	1	1	1	1340.79667876474
366640080	235	1	8	6	4	1	1	3	0	1	4	2		2		2		2	2	1	1	1	1	2	2	1	1	2	2		2		2		1	2	1	1	2		1	1	1	1	1340.79667876474
366649320	235	1	3	6	3	1	1	3	5	2		2		1	5	1	5	2	2	2	2	2	1	1	2	2	1	2	1	4	1	4	2		1	2	1	1	2		1	1	1	3	1184.2755730603
366662280	235	1	3	1	3	1	1	3	3	2		2		2		1	5	2	2	2	1	2	2	2	2	2	2		2		2		2		1	4	1	1	2		2		2		191.593303201869
366662280	235	1	4	1	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	3	1	1	1	3	2		2		191.593303201869
366662280	235	1	5	1	3	2	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		191.593303201869
366623520	235	1	6	5	3	1	1	2	3	2		2		2		2		2	2	2	1	1	2	2	2	1	1	1	2		2		2		1	2	1	1	1	2	2		1	1	2324.25716660434
366623520	235	1	7	5	3	2	2	2	3	2		2		2		2		2	2	2	2	1	2	2	1	1	2		2		2		2		1	2	1	1	1	1	2		1	2	2324.25716660434
366641040	235	1	3	6	3	1	1	3	3	2		1	4	2		2		2	2	1	1	1	1	1	1	1	1	2	2		1	4	1	2	1	2	1	1	1	1	2		1	2	1060.60461689471
366641040	235	1	4	6	3	1	1	3	2	2		1	4	2		2		2	2	1	1	1	1	1	1	1	1	2	2		1	4	1	2	1	2	1	1	1	1	1	2	1	2	1060.60461689471
366641040	235	1	5	6	5	1	1	3	2	2		1	4	1	4	2		2	2	1	1	1	1	1	1	1	1	3	1	3	1	4	1	2	1	2	1	1	1	2	1	2	1	2	1060.60461689471
366623760	235	1	4	6	4	1	1	3	2	2		2		2		1	5	2	2	2	2	2	2	2	2	2	1	1	2		2		2		1	2	1	1	1	2	2		1	2	1536.76921694339
366658920	235	1	3	6	3	2	1	2	0	2		2		2		2		1	2	2	1	2	2	1	1	2	2		2		2		2		1	1	1	1	2		1	2	1	1	243.287312323981
366662040	235	1	6	1	3	1	1	3	3	1	3	2		2		1	5	2	2	2	1	2	2	1	2	2	1	2	2		2		2		1	3	1	1	2		2		1	2	145.529685920582
366659280	235	1	5	6	4	1	1	2	3	2		2		2		1	5	2	2	2	1	2	2	2	2	2	1	1	1	4	2		2		1	3	1	1	1	3	2		1	2	167.371133191726
366659280	235	1	8	6	4	1	1	4	1	2		2		2		1	5	2	2	2	1	2	2	1	2	2	1	2	2		2		2		1	3	1	1	1	3	2		2		167.371133191726
366659280	235	1	9	6	4	1	1	3	3	2		2		2		1	4	2	2	2	1	2	2	1	2	2	2		2		2		2		1	4	1	1	1	3	2		1	2	167.371133191726
366649440	235	1	3	7	3	1	1	3	2	2		2		2		1	5	1	2	2	2	2	1	2	1	2	1	3	1	3	2		2		1	2	1	1	1	2	1	1	1	1	1184.2755730603
366622320	235	1	4	6	4	1	1	3	2	2		2		1	4	2		2	2	2	2	2	2	2	1	1	1	3	1	5	1	4	1	3	1	2	1	1	1	1	2		2		2551.50018813821
366622320	235	1	7	6	4	1	1	3	3	1	5	2		1	5	2		2	2	2	1	2	2	2	1	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1	2551.50018813821
366622320	235	1	8	5	4	1	1	3	2	1	3	1	2	2		2		2	2	1	1	1	2	2	1	1	1	1	2		1	3	1	2	1	2	1	2	1	1	1	1	1	3	2551.50018813821
366639240	235	1	4	6	4	1	1	3	4	2		2		2		2		2	2	1	2	2	2	2	2	2	1	2	1	3	2		1	2	2		1	1	2		1	3	1	2	910.757078543759
366663240	235	1	3	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		186.637559715505
366656520	235	1	3	5	5	2	1	2	3	1	4	1	3	2		2		2	2	2	1	2	2	1	2	2	2		2		2		2		1	4	1	1	2		1	3	1	2	138.22283705935
366644640	235	1	3	1	3	2	1	2	0	2		2		2		1	3	2	2	2	1	2	2	2	2	2	2		2		2		1	2	2		2		2		2		2		1166.46173248963
366634440	235	1	2	7	3	1	1	3	0	2		2		2		2		2	2	1	2	2	2	2	1	2	1	2	1	4	2		1	3	1	2	1	1	1	2	2		1	2	728.087030851604
366631680	235	1	3	7	3	1	1	3	1	2		2		2		2		2	2	2	1	2	2	1	1	2	1	2	1	4	1	2	1	5	1	2	1	2	1	2	1	1	1	2	741.470200475413
366659760	235	1	3	7	3	1	1	4	0	2		2		2		1	5	2	2	2	2	1	2	2	2	2	1	2	1	2	2		2		1	2	1	2	1	2	2		2		170.005782001591
366660360	235	1	3	7	4	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		1	3	2		1	2	1	2	1	1	1	2	1	1	1	2	1584.90894533166
366627480	235	1	4	1	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	2	2		1	2	1	1	1	1	2		2		2		1928.45833905273
366659400	235	1	4	7	3	1	1	3	2	2		2		2		1	5	2	2	2	2	2	2	2	2	1	1	6	1	5	1	4	2		1	3	1	1	1	1	2		1	2	195.483815564219
366624720	235	1	3	1	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		1	2	2		2		1	2	2		2		2		1732.25782235225
366624720	235	1	4	1	3	2	2	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		1732.25782235225
366628920	235	1	6	6	4	1	1	3	0	1	4	2		2		2		2	2	1	1	1	1	2	1	1	1	2	2		2		1	4	1	2	1	1	1	4	1	2	1	1	741.527755286168
366651840	235	1	3	7	3	2	1	2	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	2	2		2		2		1919.38415397447
366651840	235	1	6	7	9	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		1	3	1	3	1	2	1	4	2		1	2	1919.38415397447
366660600	235	1	4	6	4	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		105.555926368412
366660600	235	1	5	6	4	2	1	2	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		105.555926368412
366633240	235	1	2	7	3	1	1	3	3	2		1	4	2		2		2	2	2	1	1	2	2	1	1	1	2	2		2		1	4	1	2	1	2	1	1	2		1	2	870.832029588763
366695280	235	1	4	6	4	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	1	4	2		1	5	2		2		1	3	2		2		1726.31539670029
366760440	235	1	3	7	3	1	1	3	2	2		2		2		1	5	2	2	1	2	1	2	2	1	1	1	2	2		2		1	3	1	4	1	2	1	2	2		1	3	729.758143075007
366754800	235	1	3	7	3	1	1	3	3	2		2		2		2		1	2	2	2	2	2	1	2	2	1	2	2		2		2		2		1	1	1	2	1	1	2		1320.50648725084
367588920	235	1	4	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	2		2		2		1287.62806501151
367588920	235	1	5	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2		2		1	2	2		2		2		1287.62806501151
367724040	235	1	4	6	3	1	1	3	4	1	5	1	5	1	4	1	5	2	2	2	1	1	2	2	1	1	1	1	1	5	2		1	3	1	1	1	1	1	1	1	1	1	2	1437.56189160201
367422720	235	1	5	7	4	2	1	3	0	2		2		2		2		2	2	2	1	2	2	2	1	1	2		2		2		2		2		1	2	1	2	1	2	2		3599.80683861916
367417320	235	1	4	6	3	1	1	3	5	2		2		2		1	5	2	2	2	2	2	2	1	2	2	1	3	2		1	3	2		2		1	1	2		2		2		1145.58194118073
367417320	235	1	5	6	3	1	1	3	2	2		2		2		1	5	2	2	2	2	2	2	1	2	2	1	3	2		2		2		2		1	1	2		2		2		1145.58194118073
367417440	235	1	3	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	2		2		2		2		1	2	2		2		2		829.368839766965
367422000	235	1	4	7	5	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	1	1	3	1	3	1	3	2		1	2	1	1	1	1	2		2		1889.19260904787
367584240	235	1	4	7	3	1	1	4	0	1	5	2		2		2		2	2	1	1	1	2	2	2	2	2		2		2		1	3	1	2	1	1	1	2	2		2		1540.24488385929
367582440	235	1	3	6	3	1	1	2	1	2		2		2		2		2	1	2	2	1	2	2	2	1	1	4	2		2		2		1	4	1	1	1	3	1	1	2		1799.05093966652
367586400	235	1	6	6	3	1	1	3	4	2		2		2		1	3	2	2	1	2	2	2	2	2	1	1	2	2		1	2	1	4	1	2	1	1	1	1	1	1	1	1	1640.85333946942
367434360	235	1	5	6	3	1	1	2	3	2		2		2		2		2	1	2	2	1	2	2	2	2	1	4	2		1	4	1	3	1	2	1	1	2		1	3	1	3	1575.37231034042
367430880	235	1	2	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	1	1	1	4	1	4	1	3	2		2		1	1	1	3	2		1	2	1329.03692982623
367430880	235	1	3	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	1	1	1	3	2		2		2		2		1	1	1	2	2		2		1329.03692982623
367441680	235	1	4	7	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		1528.18700782065
367467600	235	1	3	5	4	2	1	2	3	2		1	5	2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		934.666952028043
367444560	235	1	3	6	5	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	2		2		2		1	3	1	1	2		1	1	1	2	1619.72421176921
367443840	235	1	4	6	3	1	2	3	5	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		1	3	2		1719.21038379823
367464240	235	1	3	7	3	1	1	3	5	1	5	2		2		1	5	2	2	2	2	2	2	2	2	2	1	1	1	4	2		1	3	1	2	1	1	1	3	2		2		1802.62897865038
367464240	235	1	4	7	3	1	1	3	4	1	5	2		2		1	5	2	2	2	2	2	2	2	2	2	1	1	1	4	2		1	3	1	3	1	1	1	2	2		2		1802.62897865038
367495800	235	1	3	5	3	1	1	4	0	2		2		2		1	5	2	2	2	2	2	2	1	2	2	1	3	2		2		2		2		1	1	2		2		2		188.273475286084
367459560	235	1	4	7	3	2	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	1	1	2	1	1	1	4	1	2	1	1	1	1	1	2	2		1	1	1763.56015518011
367459560	235	1	5	7	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	1	1	2	1	1	1	4	1	2	1	1	1	1	1	2	2		1	2	1763.56015518011
367455480	235	1	3	7	3	1	1	3	4	2		2		2		2		2	2	2	1	1	2	2	2	2	1	2	2		2		1	2	1	2	1	1	1	3	2		2		1481.00170530088
367433160	235	1	4	99	3	1	1	3	4	2		1	5	2		2		2	2	2	2	1	2	2	1	1	1	3	2		2		2		1	2	1	1	1	1	2		2		1579.11779916131
367425360	235	1	3	6	3	2	2	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	2	1	2	2		2		1277.00671657514
367447440	235	1	4	6	3	1	1	3	2	2		2		2		2		1	2	2	1	1	2	1	1	2	1	2	1	2	1	3	1	2	1	2	1	1	1	2	1	2	1	2	1437.56189160201
367466640	235	1	4	5	3	1	1	3	3	2		2		2		2		2	2	2	1	2	2	2	2	2	2		2		2		2		2		1	1	2		2		1	3	831.384988750434
367488480	235	1	3	6	4	1	1	3	5	1	3	2		2		1	5	2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	1	3	2		2		930.42779595947
367488480	235	1	4	6	4	1	1	3	2	1	2	2		2		1	3	2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	1	3	2		2		930.42779595947
367479960	235	1	2	5	3	2	1	2	3	2		2		2		2		2	2	2	2	1	2	2	1	1	1	3	1	2	1	3	2		1	3	1	1	2		2		1	1	791.837287228157
367452120	235	1	2	6	3	1	1	3	4	1	4	1	3	1	5	2		2	1	2	2	2	2	2	2	2	1	2	1	2	2		1	4	2		1	1	2		2		2		1652.62553247431
367452120	235	1	3	6	3	1	1	3	0	2		2		2		2		2	2	2	2	2	2	2	1	2	1	2	2		2		2		2		1	1	2		2		2		1652.62553247431
367452120	235	1	4	7	3	2	2	1	1	2		2		2		2		2	2	2	2	2	2	2	1	2	2		2		2		2		2		1	1	2		2		2		1652.62553247431
367460880	235	1	3	7	3	1	1	3	5	2		2		2		2		2	2	2	2	1	2	2	2	2	1	2	2		2		2		1	2	1	1	1	2	2		1	2	1602.59929758514
367424040	235	1	4	7	4	1	1	3	4	2		2		2		2		2	2	1	2	2	2	2	2	2	1	3	2		2		2		1	2	1	2	1	2	2		2		938.025322410699
367424040	235	1	5	6	4	1	1	3	2	2		2		2		2		2	2	1	2	2	2	2	2	2	2		2		2		2		1	2	1	2	1	2	2		2		938.025322410699
367470720	235	1	3	6	3	2	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		1	2	947.57802006236
367585560	235	1	4	6	3	1	1	3	4	1	3	2		1	2	2		2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	2		1	2	1	1	1	1	1	1	1	1	1418.63208108313
367580880	235	1	2	6	3	1	1	3	5	2		2		1	5	1	4	2	2	2	1	1	2	2	2	1	1	2	2		2		1	3	1	1	1	1	1	3	2		2		1330.99825912481
367580880	235	1	3	6	3	1	1	3	3	2		1	5	1	5	2		2	2	2	1	1	2	2	2	2	1	2	2		2		1	4	1	3	1	2	1	4	1	1	2		1330.99825912481
367567200	235	1	4	6	5	2	1	2	3	2		2		2		2		2	2	2	2	1	2	2	1	1	2		2		2		1	4	2		1	1	1	2	1	1	2		1359.06459621096
367580760	235	1	4	6	5	1	1	3	2	2		1	5	2		2		2	2	2	2	1	2	2	2	2	1	2	1	3	2		2		1	3	1	1	1	3	1	1	1	2	1649.78460010491
367568760	235	1	5	6	3	1	1	2	0	2		2		2		2		2	2	2	1	1	2	2	2	1	2		2		2		2		1	4	1	1	2		1	1	1	1	1696.96990262467
367578720	235	1	3	7	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	2		2		1	3	1	1	1	1	1	1	1	1	2		1481.00170530088
367587360	235	1	7	6	5	1	1	3	2	1	2	1	5	1	5	2		2	2	2	1	2	2	1	1	1	1	2	2		2		1	4	1	1	1	1	1	2	1	2	1	2	1920.57941891244
