DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	P6008	P6007	P6007S1	FEX_P
366501720	234	1	3	2		1590.08931597185
366508920	234	1	3	2		2092.1886011624
366503160	234	1	1			2208.48392876442
366591000	234	1	5	2		776.878319083121
366444480	234	1	5	2		2321.3650623934
366489720	234	1	3	2		998.571134771294
366483600	234	1	3	2		1912.56342764661
366577920	234	1	2	2		320.370497427101
366478920	234	1	2	2		1037.72838555304
366396840	234	1	3	2		1695.85734206065
366443040	234	1	4	2		1133.65478344987
366593160	234	1	2	2		791.378527483639
366391080	234	1	5	2		1649.55997395706
366510000	234	1	2	2		1652.67483290515
366439080	234	1	5	2		1026.03882176409
366553920	234	1	8	2		1810.7679613491
366429120	234	1	2	2		1159.57410021857
366580440	234	1	2	2		320.370497427101
366425880	234	1	4	2		1383.3672716418
366418800	234	1	4	2		1767.62635725526
366502440	234	1	5	2		882.197050938338
366440520	234	1	3	2		978.239965063061
366477840	234	1	3	2		977.316573752437
366422400	234	1	4	2		1914.45068795591
366561480	234	1	3	2		1315.1043442747
366481440	234	1	1			720.555282068609
366430920	234	1	1			1223.0698927901
366795600	234	1	1			1707.53594807234
366795600	234	2	4	2		1707.53594807234
366903720	234	1	2	2		707.314474638607
366836040	234	1	4	2		2823.23256615023
366837000	234	1	3	2		2011.29598549694
366828480	234	1	5	2		1332.37915206768
366887400	234	1	1			1225.24951990415
366846600	234	1	3	2		2495.91550918256
366826320	234	1	1			184.681465161
366811560	234	1	2	2		1771.04068858941
366940080	234	1	2	2		907.798359512834
366888600	234	1	2	2		1532.43644681243
366844440	234	1	4	2		870.515203861346
366826440	234	1	3	2		179.289574110805
366854280	234	1	3	2		2359.64826852155
366969120	234	1	2	2		169.194767228731
366903480	234	1	2	2		1105.96338639361
366798600	234	1	1			1703.79045925145
366796320	234	1	2	2		1544.57120126166
366856800	234	1	6	2		1589.75071473543
366780000	234	1	2	2		1508.34707666361
366902880	234	1	7	2		1096.24547831751
366964440	234	1	5	2		1018.37930258117
366887280	234	1	3	2		2278.6169379768
366837600	234	1	3	2		1155.31064994402
366777000	234	1	3	2		1859.82180377216
366789480	234	1	4	2		1470.55035386286
366794640	234	1	3	2		1646.03911128402
366865080	234	1	3	2		1361.07895473755
366886440	234	1	4	2		1613.13602634831
366879720	234	1	2	2		841.622330057225
366845760	234	1	2	2		1893.53534930926
366797400	234	1	3	2		1583.81984895719
366804120	234	1	5	2		1773.50069922006
366909840	234	1	1			1460.2124356605
366815400	234	1	1			1627.25966265606
366822000	234	1	3	2		1359.46784329128
366955080	234	1	4	2		135.496833554791
366909720	234	1	3	2		1471.09578801266
366876960	234	1	3	2		1746.58822159504
366963120	234	1	1			1019.79787525738
366860640	234	1	5	2		1717.17102324731
366930480	234	1	6	2		681.979516591557
366944160	234	1	1			1081.40073809391
366829680	234	1	2	2		1207.1654498054
366817440	234	1	2	2		1583.81984895719
366818760	234	1	4	2		1837.57808219277
366482880	234	1	1			785.022143680089
366491760	234	1	10	2		2314.2738066384
366518280	234	1	5	2		1711.05296748769
366859680	234	1	2	2		1983.20948659262
366840840	234	1	3	2		1100.56526834283
366851640	234	1	3	2		1113.52882452933
366825000	234	1	3	2		1207.1654498054
366827520	234	1	3	2		179.289574110805
366869040	234	1	4	2		1306.18957739064
366867000	234	1	4	2		1504.43070386072
366860520	234	1	3	2		1912.20481150258
366816240	234	1	1			1654.83720385568
366847320	234	1	3	2		2212.22841624133
366901440	234	1	4	2		1199.33774417553
366848640	234	1	2	2		2040.95520158948
366973200	234	1	2	2		938.200839586607
366784560	234	1	5	2		1745.24261055941
366888840	234	1	2	2		4035.11999772554
366928320	234	1	2	2		681.979516591557
366891720	234	1	3	2		2181.5963042595
366802320	234	1	3	2		1693.22441380379
366956280	234	1	4	2		106.768690997635
366807360	234	1	2	2		1689.40783888767
366815880	234	1	4	2		2366.49327623726
366876360	234	1	5	2		1959.72077922078
366962160	234	1	6	2		153.558770254601
366939120	234	1	2	2		617.148593639654
366785280	234	1	4	2		1678.19045399672
366859440	234	1	4	2		2317.77338615374
366904200	234	1	3	2		1199.33774417553
366797880	234	1	3	2		1583.81984895719
366827280	234	1	6	2		188.252532777479
366780120	234	1	4	2		1686.5235943656
366798120	234	1	4	2		1437.56189160201
366942000	234	1	5	2		1172.91402231566
366884400	234	1	3	2		1901.11735754067
366823560	234	1	3	2		1537.4052084595
366905880	234	1	4	2		1525.99642663471
366905880	234	2	3	2		1525.99642663471
366794520	234	1	1			1497.3858987419
366904680	234	1	5	2		1195.21290453204
366835800	234	1	6	2		2678.34133545362
366906120	234	1	2	2		1263.35933485875
366809880	234	1	4	2		1565.46915672051
366955920	234	1	4	2		185.635685674737
366849720	234	1	3	2		815.726537149123
366953400	234	1	4	2		206.26187297193
366889080	234	1	3	1	1	1659.96887339372
366807000	234	1	2	2		1729.17546438085
366799080	234	1	1			1536.63454643742
366893640	234	1	5	2		4430.24269536089
366894600	234	1	4	2		3016.78559149754
366851040	234	1	1			718.472689824471
366847080	234	1	4	2		2793.57335005769
366967440	234	1	2	2		146.765073624905
366888120	234	1	2	2		3061.13819497507
367164960	234	1	1			1199.78462254895
367084800	234	1	2	2		170.105533814676
367068480	234	1	1			2304.95181965613
367128480	234	1	4	2		1402.80915362309
367113240	234	1	3	2		719.507277063831
367095960	234	1	5	2		852.695352310819
367134600	234	1	2	2		2575.72681341272
367125600	234	1	3	1	1	916.875630073617
367109400	234	1	2	2		1762.81394693212
367043640	234	1	4	2		1279.9951824527
367085640	234	1	3	2		226.881702921736
367051560	234	1	3	2		1452.64005057043
367103640	234	1	1			786.726874964168
367087320	234	1	3	2		226.881702921736
367154640	234	1	3	2		1182.13988609757
367107000	234	1	7	2		2088.54630382397
367107000	234	2	5	2		2088.54630382397
367107000	234	3	4	2		2088.54630382397
367165080	234	1	1			1199.78462254895
367168800	234	1	2	2		1073.77339148761
367167600	234	1	3	2		1182.13988609757
367164000	234	1	4	2		1308.00821428254
367165920	234	1	5	2		1054.76142310004
367168440	234	1	4	2		1130.23926894596
367169400	234	1	4	2		725.720065339157
367168680	234	1	3	2		1229.69160802434
367170000	234	1	4	2		662.345906048819
367166520	234	1	3	2		1358.42613464518
367163880	234	1	4	2		1107.71672804926
367168080	234	1	3	2		1250.62122404077
366801360	234	1	2	2		1621.10199785705
366844200	234	1	4	2		2474.88028312562
366954480	234	1	1			111.204171580252
366791400	234	1	5	2		1846.00949939639
366969240	234	1	1			176.234199141868
366962040	234	1	4	2		234.801817311472
366793080	234	1	4	2		1468.88340692486
366824640	234	1	1			135.18282096373
366950280	234	1	3	2		192.253840003023
366837360	234	1	4	2		467.910886836728
366817800	234	1	3	2		1631.00515147695
366876600	234	1	2	2		932.75502234571
366896760	234	1	2	2		594.42712421346
366854760	234	1	4	2		2694.84079220736
366866400	234	1	4	2		1528.41083577693
366852120	234	1	2	2		1713.11658352156
366877320	234	1	2	2		742.916475156688
366893160	234	1	4	2		4402.29062758727
366946200	234	1	6	2		1094.32559978219
366852360	234	1	4	2		2466.25629309001
366913080	234	1	2	2		2422.49177290335
366855480	234	1	5	2		1517.65219268921
366863280	234	1	4	2		1820.95598024585
366789360	234	1	3	2		1349.34886009057
366954120	234	1	4	2		133.763806021821
366833520	234	1	2	2		1600.7568649535
366833520	234	2	2	2		1600.7568649535
366909360	234	1	4	2		1381.6126286569
366912600	234	1	1			1563.98274600333
366898560	234	1	5	2		2079.63830334244
366750240	234	1	3	2		695.430117392374
366756480	234	1	2	2		737.272069707241
366747360	234	1	3	2		1005.27748970684
366763800	234	1	3	2		420.922743730678
366715200	234	1	9	2		4089.3808438429
366762120	234	1	6	2		554.844652119111
366700560	234	1	3	2		1028.89060136387
366679560	234	1	4	2		1528.18700782065
366768720	234	1	4	2		2658.4236082996
366759960	234	1	3	2		601.947420277761
366670440	234	1	5	2		1609.90419019417
366756240	234	1	6	2		719.783355211206
366764040	234	1	2	2		626.723515516501
366696360	234	1	2	2		1453.94608504302
366737280	234	1	6	2		2062.53975496304
366683520	234	1	1			2058.90561077011
366754080	234	1	3	2		1884.16026781371
366764160	234	1	2	2		626.723515516501
366709200	234	1	1			1016.27497720468
366684360	234	1	5	2		1394.12207790313
366772440	234	1	4	2		1349.44593296806
366742320	234	1	4	2		1761.22012717274
366747720	234	1	4	2		1170.98300386007
366749160	234	1	2	2		2181.5963042595
366719760	234	1	1			2368.00030164327
366736920	234	1	2	2		983.615078117643
366696720	234	1	1			1536.63454643742
366694800	234	1	4	2		1496.94022155943
366728040	234	1	3	2		1646.4804649835
366719400	234	1	1			2649.43072991478
366768240	234	1	4	2		2658.4236082996
366747240	234	1	3	2		1041.74344742076
366770160	234	1	4	2		648.396002024292
366715560	234	1	5	2		1732.14466185891
366754560	234	1	2	2		2503.88513989863
366676440	234	1	3	2		1468.69129290072
366742440	234	1	3	2		1394.80912567117
366759600	234	1	2	2		622.445329122846
367064040	234	1	2	2		1583.81984895719
367123080	234	1	1			3462.72294079059
367119360	234	1	4	1	1	1685.4969686355
367101240	234	1	3	2		1161.72134786365
367101840	234	1	3	2		1001.40151613482
367091280	234	1	5	2		950.160393265315
367101360	234	1	2	2		2156.18721619355
367167840	234	1	1			1203.23712781707
367169760	234	1	1			697.829163334294
367169160	234	1	1			1135.30753903646
367168200	234	1	4	2		1289.94479670198
367166280	234	1	3	2		1198.72060688917
367166400	234	1	4	2		1231.04767164766
367167120	234	1	5	2		868.890961663537
367165560	234	1	6	2		1454.71801641898
367166880	234	1	6	2		1286.95196510047
367165200	234	1	4	2		1407.33392019528
367169880	234	1	1			525.971198050638
366826560	234	1	5	2		188.252532777479
366806280	234	1	4	2		1664.09613437346
366948960	234	1	3	2		1338.5527563913
366893040	234	1	3	2		4469.242014272
366920040	234	1	4	2		1937.68892350436
366877920	234	1	2	2		742.916475156688
366782280	234	1	3	2		1582.27431748069
366936360	234	1	4	2		681.979516591557
366811080	234	1	2	2		1689.40783888767
366926160	234	1	5	2		1224.17261626621
366855600	234	1	4	2		2099.84502372628
366892920	234	1	5	2		2059.31608225566
366809160	234	1	6	2		1704.90655744892
366917760	234	1	5	2		1992.24570160979
366952440	234	1	1			144.957767687351
366946080	234	1	6	2		1461.18172907916
366818280	234	1	2	2		1621.10199785705
366847680	234	1	6	2		2291.70584630086
366861360	234	1	1			2111.27262428638
366908160	234	1	2	2		1208.08073496043
366852960	234	1	3	2		1568.22535282495
366783480	234	1	2	2		1395.04414887758
366932400	234	1	4	1	1	1165.7055593506
366849120	234	1	4	2		993.32162387491
366798840	234	1	4	2		1457.69157386391
366822360	234	1	2	2		1513.50578010899
366933720	234	1	3	2		681.979516591557
366888720	234	1	4	2		2944.72873266159
366949440	234	1	7	2		1540.90382716487
367161360	234	1	1			871.465902775582
367144560	234	1	3	2		728.738193463936
367073400	234	1	9	2		1421.74273780681
367048800	234	1	4	2		1784.89839432229
367148160	234	1	1			1104.08049960644
367091040	234	1	3	2		984.321141844988
367045200	234	1	2	2		644.060474823908
367080480	234	1	3	2		1882.68670976016
367060680	234	1	3	2		1693.22441380379
367079520	234	1	3	2		1481.00170530088
367053000	234	1	2	2		1657.63556721997
367069320	234	1	1			1590.97251741327
367125960	234	1	1			715.541730176907
367126920	234	1	2	2		3718.48902076501
367056360	234	1	6	2		1715.69502675467
366759600	234	2	2	2		622.445329122846
366740160	234	1	4	2		2268.52677602042
366681480	234	1	3	2		1682.83966310205
366674520	234	1	7	2		1374.26411569576
366699120	234	1	4	2		1284.58029536665
366726720	234	1	5	2		1306.18957739064
366708360	234	1	4	2		999.231613787766
366722760	234	1	5	2		2042.21373875537
366684000	234	1	4	2		1540.38003525831
366713640	234	1	1			819.974342073175
366718920	234	1	7	2		3187.33569537489
366769080	234	1	4	2		1848.26801638424
367124520	234	1	5	2		5336.02026405422
367153440	234	1	3	2		1299.52900959087
367134360	234	1	2	2		749.479942740952
367123800	234	1	2	2		2916.90144468531
367103160	234	1	3	1	1	984.321141844988
366780240	234	1	5	2		1159.39435839179
366869400	234	1	4	2		1726.65196224701
366807240	234	1	3	2		1648.30021763855
366958680	234	1	3	2		143.84555227518
366918240	234	1	1			2162.21633109434
366868920	234	1	2	1	1	1053.4605121182
366878640	234	1	2	2		1746.58822159504
366930720	234	1	2	2		1438.18232917946
366948720	234	1	2	2		1299.75100648392
366867360	234	1	3	2		1504.43070386072
366958440	234	1	2	2		161.736309179217
366859320	234	1	7	2		2144.04274095459
366859200	234	1	5	2		2157.17849934749
366963720	234	1	1			923.590180217906
366841680	234	1	3	2		623.730162120857
366820920	234	1	6	2		1563.33710647921
366923280	234	1	4	2		597.785012013606
366797040	234	1	4	2		1852.15229638096
366938040	234	1	2	2		864.29570787321
366857640	234	1	1			1530.04843165009
366815520	234	1	2	2		1414.6974373475
366915240	234	1	3	2		844.811663828447
366971400	234	1	1			183.692657191383
366790080	234	1	3	2		1739.73882824208
366919800	234	1	8	2		1162.80850303573
366954840	234	1	1			151.922775342634
366936600	234	1	3	2		1438.18232917946
367201800	234	1	2	2		1161.23847651253
367205160	234	1	1			1224.8254067629
367184040	234	1	3	2		184.997603398709
367208640	234	1	3	2		194.985670254616
367199400	234	1	2	2		1375.88409753113
367171920	234	1	2	2		1071.72169113995
367203480	234	1	2	2		997.551525772864
367200000	234	1	3	2		1206.65078944154
367183320	234	1	2	2		210.837666988078
367204800	234	1	2	2		1161.23847651253
367172640	234	1	4	2		1120.89955654722
367172400	234	1	4	2		984.039670435533
367199880	234	1	1			175.009536542801
367172280	234	1	5	2		1060.9437744281
367202640	234	1	2	2		1161.23847651253
367204680	234	1	5	1	1	143.305543075877
367185840	234	1	1			192.694520121069
367195200	234	1	2	2		1149.11041391194
367187640	234	1	5	2		1064.85598686238
367171800	234	1	5	2		1060.9437744281
367209120	234	1	1			1224.8254067629
367178640	234	1	2	1	1	1721.69103971534
367135440	234	1	2	2		2793.04638092089
367048440	234	1	4	2		1784.89839432229
367047840	234	1	4	2		1686.5235943656
367097160	234	1	2	2		2504.53949921816
367159920	234	1	2	2		1266.22172481249
367050120	234	1	3	2		1545.31069707215
367152360	234	1	1			691.546053351498
367126560	234	1	3	2		3088.96548295135
367053360	234	1	2	2		1581.05003539459
367116360	234	1	3	2		1063.59701684454
367125000	234	1	7	2		3528.31775144638
367138920	234	1	2	2		282.958181291963
367132560	234	1	2	2		1938.22074552955
367072080	234	1	2	2		1433.81640278112
367097640	234	1	5	2		910.080730346811
367044720	234	1	1			1022.2227757481
367161240	234	1	3	2		1364.08988622121
367116720	234	1	4	2		1122.91329625818
367158960	234	1	4	2		1427.35881482734
367057800	234	1	1			1627.25966265606
367058520	234	1	1			1433.30551898859
367058520	234	2	5	2		1433.30551898859
367094640	234	1	4	2		1098.86655708932
367093680	234	1	7	2		2358.50244750796
367125480	234	1	3	2		1388.7050498867
367123920	234	1	1			3690.66173278873
367047000	234	1	4	2		1468.97138969466
367144920	234	1	3	2		657.870979669136
367093320	234	1	4	2		1600.83514182466
367127520	234	1	7	2		2454.56181250886
367098720	234	1	5	2		1093.98430127947
367067040	234	1	3	2		1453.94608504302
367096560	234	1	2	2		1001.40151613482
367110480	234	1	2	2		2563.23936686804
367157160	234	1	3	2		1061.75793100276
367157160	234	2	2	2		1061.75793100276
367044120	234	1	2	2		644.060474823908
367156680	234	1	1			1199.78462254895
367147080	234	1	5	2		995.558861099648
367156080	234	1	1			1142.81631343636
367145640	234	1	1			510.313857041183
367145640	234	2	2	2		510.313857041183
367159080	234	1	1			1391.32962246462
367096440	234	1	4	2		2530.9214831734
367130640	234	1	5	2		1083.13907120285
367115400	234	1	1			967.292014915778
367149000	234	1	3	2		1082.46458550874
367148400	234	1	4	2		863.761051301947
367148400	234	2	4	2		863.761051301947
367054680	234	1	2	2		1657.63556721997
367098360	234	1	3	2		1001.40151613482
367102080	234	1	3	2		1001.40151613482
367075200	234	1	2	2		1583.81984895719
367049400	234	1	5	2		1572.94056978563
367124280	234	1	5	2		2961.24102617017
367161840	234	1	6	2		727.868098692021
367078560	234	1	3	2		1779.27834706577
367080120	234	1	3	2		1631.00515147695
367128720	234	1	1			3462.72294079059
367139880	234	1	3	2		634.187344733289
367092720	234	1	2	2		1133.02730566899
366876000	234	1	2	2		358.175894080953
366960720	234	1	5	2		175.186848977607
366876480	234	1	2	2		1063.59701684454
366795840	234	1	4	2		1433.81640278112
366921000	234	1	3	2		622.037224222662
366886320	234	1	3	2		1023.9278162324
366964320	234	1	4	2		175.186848977607
366951000	234	1	4	2		195.483815564219
366883320	234	1	1			1094.56666559375
366861960	234	1	2	2		909.698218644927
366907320	234	1	1			1216.82372574532
366906240	234	1	2	2		707.314474638607
366808320	234	1	4	2		1437.56189160201
366836160	234	1	2	2		2504.53949921816
366922920	234	1	4	2		700.119714188141
366857040	234	1	5	2		2070.14445467779
366853320	234	1	2	2		2040.95520158948
366964920	234	1	2	2		163.055940322703
366831000	234	1	4	2		1359.46784329128
366787920	234	1	5	2		1664.09613437346
366900000	234	1	4	2		695.430117392374
366816120	234	1	2	2		2375.72977343578
366902760	234	1	4	2		1394.82945052426
366809640	234	1	2	1	3	1544.57120126166
366812280	234	1	2	2		2316.8568018925
366807600	234	1	2	2		1729.17546438085
366911760	234	1	5	2		1018.40494254724
367174560	234	1	3	2		4062.94728570182
367205880	234	1	3	2		1097.65154626217
367200360	234	1	2	2		1161.23847651253
367187760	234	1	6	2		1234.26465699041
367202040	234	1	1			200.849600132171
367191840	234	1	4	2		169.145606665247
367173240	234	1	1			1748.91547933392
367209000	234	1	3	2		162.433411696714
367203720	234	1	6	2		95.4307666381314
367197840	234	1	4	2		1298.75017031403
367177320	234	1	6	2		928.384408821431
367209600	234	1	5	2		200.094528986798
367201200	234	1	5	2		1090.16711378839
367195080	234	1	3	2		1205.90149483994
367184760	234	1	1			205.540821462474
367171200	234	1	2	2		1071.72169113995
367199520	234	1	3	2		1205.90149483994
367180200	234	1	1			589.554324176175
367071960	234	1	1			1703.79045925145
367131240	234	1	3	2		1032.16671788637
367056000	234	1	2	2		1583.81984895719
367150680	234	1	7	2		1164.541592312
367111080	234	1	2	2		1281.61968343402
367110240	234	1	1			4222.54524857277
367105680	234	1	7	2		1059.8235526998
