DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P6020	P5785	P5465	P5501	P6070	P6160	P6170	P260	P261	FEX_P
366493920	235	1	5	2	14	99	3	6	1	1	4	2	1567.00312314592
366527280	235	1	6	1	15	5	3	6	1	1	4	2	1219.7747641524
366589080	235	1	3	2	39	6	3	4	1	2	4	4	539.361891654983
366589080	235	1	4	2	21	6	4	6	1	2	5	4	539.361891654983
366589080	235	1	5	1	20	6	4	6	1	2	5	2	539.361891654983
366589080	235	1	6	2	33	6	3	4	1	2	5	2	539.361891654983
366589080	235	1	7	2	10								539.361891654983
366567840	235	1	1	1	29	6	1	2	1	2	6	5	737.272069707241
366567840	235	1	2	2	32	6	2	2	1	1	7	6	737.272069707241
366393240	235	1	1	2	43	6	1	4	1	2	5	2	1753.80925084197
366393240	235	1	2	2	9								1753.80925084197
366393240	235	1	3	2	5								1753.80925084197
366393240	235	1	4	1	53	6	5	6	1	2	3	5	1753.80925084197
366567120	235	1	1	1	27	6	1	2	1	2	4	2	737.272069707241
366567120	235	1	2	2	19	6	2	2	1	2	5	2	737.272069707241
366460920	235	1	1	1	45	7	1	2	1	2	4	3	982.188250370854
366460920	235	1	2	2	42	7	2	2	1	2	3	5	982.188250370854
366460920	235	1	3	2	16	7	3	6	1	1	5	1	982.188250370854
366586560	235	1	1	2	21	99	1	3	1	1	6	0	407.212984336569
366586560	235	1	2	2	19	7	9	6	1	1	6	1	407.212984336569
366529080	235	1	1	1	25	99	1	1	1	2	3	4	1345.11815639591
366529080	235	1	2	2	33	6	2	1	1	2	4	2	1345.11815639591
366529080	235	1	3	2	9								1345.11815639591
366529080	235	1	4	2	6								1345.11815639591
366530160	235	1	1	2	35	6	1	2	1	2	6	2	1356.14496660751
366530160	235	1	2	1	36	6	2	2	1	2	3	4	1356.14496660751
366530160	235	1	3	2	6								1356.14496660751
366530160	235	1	4	2	47	6	5	6	1	2	5	2	1356.14496660751
366530880	235	1	1	1	32	7	1	2	1	2	5	2	1572.67236768453
366530880	235	1	2	2	31	6	2	2	1	2	5	2	1572.67236768453
366530880	235	1	3	1	10								1572.67236768453
366530880	235	1	4	1	8								1572.67236768453
366530880	235	1	5	2	2								1572.67236768453
366423840	235	1	1	2	61	6	1	3	1	2	5	4	1497.3858987419
366575400	235	1	1	1	45	6	1	2	1	2	6	2	2216.70347692134
366575400	235	1	2	2	27	6	2	2	1	2	5	1	2216.70347692134
366590640	235	1	1	1	50	6	1	3	1	2	7	3	579.070949620225
366590640	235	1	2	2	31	6	2	3	1	1	7	1	579.070949620225
366590640	235	1	3	1	3								579.070949620225
366575760	235	1	1	1	82	6	1	5	2	2	1	1	2025.52460431364
366412680	235	1	1	2	30	7	1	3	1	2	6	5	1583.81984895719
366412680	235	1	2	1	38	7	2	3	1	2	6	5	1583.81984895719
366474960	235	1	1	2	31	7	1	4	1	2	3	5	999.231613787766
366474960	235	1	2	1	15	6	3	6	1	1	4	3	999.231613787766
366493560	235	1	1	2	72	6	1	5	1	2	3	4	2864.64466210625
366493560	235	1	2	2	51	6	3	4	1	2	5	1	2864.64466210625
366493560	235	1	3	1	24	6	4	6	1	1	6	1	2864.64466210625
366493560	235	1	4	1	24	6	4	6	2	2	1	1	2864.64466210625
366500640	235	1	1	1	26	6	1	3	1	2	6	5	2150.38233346281
366500640	235	1	2	2	34	6	2	3	1	2	6	5	2150.38233346281
366488640	235	1	1	1	39	7	1	2	1	2	3	3	1528.41083577693
366488640	235	1	2	2	35	6	2	2	1	2	3	2	1528.41083577693
366488640	235	1	3	1	18	6	3	6	1	1	6	1	1528.41083577693
366488640	235	1	4	1	9								1528.41083577693
366446640	235	1	1	1	52	6	1	3	1	2	7	1	1006.44089733851
366446640	235	1	2	2	43	6	2	3	1	2	7	2	1006.44089733851
366446640	235	1	3	1	21	6	3	6	1	1	6	3	1006.44089733851
366446640	235	1	4	2	15	6	3	6	1	1	4	4	1006.44089733851
366592440	235	1	1	1	42	6	1	3	1	1	7	2	632.170701189812
366592440	235	1	2	2	39	6	2	3	1	2	6	5	632.170701189812
366592440	235	1	3	1	12	6	3	6	1	1	4	1	632.170701189812
366592440	235	1	4	2	3								632.170701189812
366499560	235	1	1	1	74	6	1	3	1	2	3	1	1239.1164868614
366499560	235	1	2	2	66	7	2	3	1	2	5	2	1239.1164868614
366485400	235	1	1	1	58	7	1	4	2	2	1	1	786.06030771121
366581160	235	1	1	2	23	5	1	6	1	1	6	5	320.370497427101
366581160	235	1	2	1	19	5	5	6	1	2	5	2	320.370497427101
366439800	235	1	1	2	53	6	1	3	1	2	5	1	1359.46784329128
366439800	235	1	2	1	54	6	2	3	1	2	5	1	1359.46784329128
366439800	235	1	3	1	31	7	3	6	1	2	5	1	1359.46784329128
366519720	235	1	1	1	51	6	1	2	1	2	3	5	3228.32210061228
366519720	235	1	2	2	46	6	2	2	1	2	3	5	3228.32210061228
366519720	235	1	3	1	15	6	3	6	1	1	4	3	3228.32210061228
366519720	235	1	4	2	25	7	3	4	1	2	5	2	3228.32210061228
366519720	235	1	5	1	6								3228.32210061228
366437520	235	1	1	2	74	6	1	5	1	2	3	2	1239.57430683867
366382800	235	1	1	1	34	6	1	6	1	2	5	2	1545.31069707215
366382800	235	1	2	2	32	6	5	6	1	2	5	2	1545.31069707215
366576120	235	1	1	1	55	7	1	3	1	2	7	2	1818.33618371818
366576120	235	1	2	2	42	6	2	3	1	2	6	5	1818.33618371818
366576120	235	1	3	2	15	7	3	6	1	1	4	4	1818.33618371818
366437040	235	1	1	1	47	6	1	3	1	2	3	4	1514.85716471288
366437040	235	1	2	2	31	6	2	3	1	1	5	2	1514.85716471288
366437040	235	1	3	1	26	6	3	6	1	2	4	2	1514.85716471288
366437040	235	1	4	1	17	7	3	6	1	1	5	1	1514.85716471288
366569640	235	1	1	2	64	6	1	5	1	2	6	5	610.479493603602
366473880	235	1	1	1	43	7	1	2	1	2	3	2	1010.36498729182
366473880	235	1	2	2	38	6	2	2	1	2	3	2	1010.36498729182
366473880	235	1	3	2	7								1010.36498729182
366462360	235	1	1	2	56	6	1	3	1	2	3	5	450.988883231557
366462360	235	1	2	1	59	6	2	3	1	2	3	2	450.988883231557
366462360	235	1	3	2	29	7	3	4	1	2	5	2	450.988883231557
366462360	235	1	4	1	1								450.988883231557
366462360	235	1	5	2	97	7	9	5	2	2	1	1	450.988883231557
366462360	235	1	6	1	61	6	9	6	2	2	1	1	450.988883231557
366511440	235	1	1	1	49	6	1	2	1	2	3	5	1685.4969686355
366511440	235	1	2	2	35	6	2	2	1	2	3	4	1685.4969686355
366511440	235	1	3	2	14	6	3	6	1	2	4	1	1685.4969686355
366595080	235	1	1	2	44	6	1	6	1	2	6	4	407.212984336569
366595080	235	1	2	2	17	6	3	6	1	1	6	0	407.212984336569
366399360	235	1	1	1	56	6	1	3	1	2	6	3	1620.65632067458
366399360	235	1	2	2	42	5	2	3	1	2	6	3	1620.65632067458
366399360	235	1	3	1	17	6	3	6	1	1	4	4	1620.65632067458
366399360	235	1	4	2	15	6	3	6	1	1	4	4	1620.65632067458
366399360	235	1	5	2	12	6	3	6	1	1	4	2	1620.65632067458
366599400	235	1	1	1	45	7	1	3	1	2	5	2	392.712775936051
366599400	235	1	2	2	38	7	2	3	1	2	5	1	392.712775936051
366599400	235	1	3	2	20	7	3	6	1	1	6	3	392.712775936051
366599400	235	1	4	2	16	7	3	6	1	1	5	1	392.712775936051
366599400	235	1	5	2	7								392.712775936051
366398640	235	1	1	1	29	6	1	3	1	2	6	5	1583.81984895719
366398640	235	1	2	2	28	6	2	3	1	2	6	5	1583.81984895719
366454200	235	1	1	1	40	6	1	2	1	2	6	3	986.764115705304
366454200	235	1	2	2	25	7	2	2	1	1	6	3	986.764115705304
366454200	235	1	3	1	7								986.764115705304
366454200	235	1	4	1	1								986.764115705304
366400440	235	1	1	1	81	6	1	3	1	2	3	4	1621.10199785705
366400440	235	1	2	2	77	6	2	3	1	2	1	1	1621.10199785705
366473160	235	1	1	2	57	7	1	5	1	2	3	4	679.51428637223
366473160	235	1	2	2	34	7	3	2	1	2	5	2	679.51428637223
366473160	235	1	3	1	8								679.51428637223
366472800	235	1	1	1	49	7	1	2	1	2	3	4	993.32162387491
366472800	235	1	2	2	36	7	2	2	1	2	4	4	993.32162387491
366472800	235	1	3	2	13	6	3	6	1	1	4	1	993.32162387491
366472800	235	1	4	2	9								993.32162387491
366421680	235	1	1	1	43	6	1	3	1	2	4	4	1603.86452309939
366421680	235	1	2	2	41	6	2	3	1	2	6	2	1603.86452309939
366421680	235	1	3	2	17	6	3	6	1	1	5	1	1603.86452309939
366421680	235	1	4	2	15	6	3	6	1	1	4	4	1603.86452309939
366465600	235	1	1	1	28	6	1	2	1	2	4	1	917.173640414058
366465600	235	1	2	2	24	5	2	2	1	2	5	2	917.173640414058
366465600	235	1	3	2	4								917.173640414058
366382440	235	1	1	2	61	6	1	3	1	2	3	5	1776.13455620249
366382440	235	1	2	1	65	6	2	3	1	2	3	3	1776.13455620249
366382440	235	1	3	1	31	6	3	6	1	2	4	4	1776.13455620249
366382440	235	1	4	1	36	6	3	4	1	1	4	1	1776.13455620249
366382440	235	1	5	1	7								1776.13455620249
366399720	235	1	1	1	64	6	1	3	1	2	6	5	1621.10199785705
366399720	235	1	2	2	72	6	2	3	1	2	5	4	1621.10199785705
366401520	235	1	1	1	46	6	1	3	1	1	6	5	1693.22441380379
366401520	235	1	2	2	45	6	2	3	1	1	6	5	1693.22441380379
366401520	235	1	3	2	6								1693.22441380379
366597600	235	1	1	1	48	6	1	5	1	2	6	2	750.928914903881
366597600	235	1	2	1	15	99	3	6	1	1	4	4	750.928914903881
366447360	235	1	1	1	66	1	1	2	1	2	3	5	413.953191744804
366447360	235	1	2	2	56	1	2	2	1	2	5	2	413.953191744804
366447360	235	1	3	2	34	1	3	6	1	2	5	2	413.953191744804
366447360	235	1	4	1	3								413.953191744804
366447360	235	1	5	2	89	6	5	5	1	2	1	1	413.953191744804
366558600	235	1	1	1	41	7	1	3	1	2	6	5	665.612275745781
366558600	235	1	2	2	36	7	2	3	1	2	6	5	665.612275745781
366558600	235	1	3	2	17	7	3	6	1	2	5	2	665.612275745781
366558600	235	1	4	2	10								665.612275745781
366558600	235	1	5	2	34	6	6	4	1	2	3	5	665.612275745781
366507120	235	1	1	1	44	7	1	6	1	2	4	4	1748.91547933392
366388920	235	1	1	1	34	7	1	3	1	2	6	5	1649.55997395706
366388920	235	1	2	2	32	7	2	3	1	2	6	3	1649.55997395706
366388920	235	1	3	2	11								1649.55997395706
366388920	235	1	4	1	0								1649.55997395706
366551040	235	1	1	1	32	6	1	3	1	2	6	2	1660.69149897363
366551040	235	1	2	2	26	5	2	3	1	2	6	2	1660.69149897363
366551040	235	1	3	1	14	5	3	6	1	2	4	3	1660.69149897363
366551040	235	1	4	1	2								1660.69149897363
366575040	235	1	1	1	48	6	1	2	1	2	4	1	2326.61871934612
366575040	235	1	2	2	28	7	2	2	1	2	4	3	2326.61871934612
366575040	235	1	3	1	25	6	3	6	1	2	4	2	2326.61871934612
366575040	235	1	4	2	10								2326.61871934612
366490560	235	1	1	2	34	6	1	3	1	2	5	2	435.493506493506
366490560	235	1	2	1	36	6	2	3	1	1	6	1	435.493506493506
366490560	235	1	3	1	15	6	3	6	1	1	5	1	435.493506493506
366490560	235	1	4	2	5								435.493506493506
366380640	235	1	1	2	38	6	1	4	1	1	6	4	1921.14378669522
366408720	235	1	1	1	54	7	1	2	1	2	6	5	1750.93215415957
366408720	235	1	2	2	61	6	2	2	1	2	6	5	1750.93215415957
366408720	235	1	3	1	19	6	3	6	1	1	6	2	1750.93215415957
366588360	235	1	1	1	59	7	1	2	1	2	7	2	523.686895196495
366588360	235	1	2	2	53	6	2	2	1	2	7	1	523.686895196495
366588360	235	1	3	2	18	99	3	6	1	1	6	0	523.686895196495
366594720	235	1	1	1	40	6	1	4	1	2	6	5	697.829163334294
366535560	235	1	1	1	28	6	1	6	1	2	5	2	2038.21918120721
366428040	235	1	1	1	70	6	1	3	1	2	3	5	1104.96477528671
366428040	235	1	2	2	67	6	2	3	1	2	3	1	1104.96477528671
366602640	235	1	1	1	69	6	1	3	1	2	5	1	842.536781227603
366602640	235	1	2	2	58	6	2	3	1	2	5	2	842.536781227603
366602640	235	1	3	2	10								842.536781227603
366594000	235	1	1	1	47	7	1	3	1	2	5	4	460.312735906156
366594000	235	1	2	2	45	6	2	3	1	1	7	0	460.312735906156
366594000	235	1	3	2	17	6	3	6	1	1	6	2	460.312735906156
366547680	235	1	1	2	73	6	1	4	2	2	1	1	1492.4319968954
366547680	235	1	2	1	43	6	3	2	1	2	5	2	1492.4319968954
366547680	235	1	3	2	45	5	5	2	1	2	6	2	1492.4319968954
366547680	235	1	4	2	17	6	4	6	1	1	6	2	1492.4319968954
366547680	235	1	5	2	16	6	4	6	1	1	5	2	1492.4319968954
366563400	235	1	1	2	44	6	1	4	1	2	5	2	674.88014346329
366563400	235	1	2	2	21	6	3	6	1	1	6	5	674.88014346329
366563400	235	1	3	1	2								674.88014346329
366512520	235	1	1	2	43	7	1	6	1	1	6	3	2067.56626558644
366512520	235	1	2	2	8								2067.56626558644
366541320	235	1	1	1	29	7	1	1	1	2	4	4	1335.89482364549
366541320	235	1	2	2	20	6	2	1	1	2	4	2	1335.89482364549
366534120	235	1	1	1	38	7	1	6	1	2	4	3	1670.06376795368
366516840	235	1	1	2	28	6	1	2	1	2	5	2	1139.66772844861
366516840	235	1	2	2	11								1139.66772844861
366516840	235	1	3	2	9								1139.66772844861
366516840	235	1	4	2	4								1139.66772844861
366460560	235	1	1	1	79	6	1	5	1	2	4	2	2376.14772527529
366460560	235	2	1	1	36	99	1	3	1	1	6	1	2376.14772527529
366460560	235	2	2	2	30	99	2	3	1	2	5	2	2376.14772527529
366487200	235	1	1	2	33	5	1	4	1	2	3	3	2040.95520158948
366487200	235	1	2	2	14	5	3	6	1	1	4	1	2040.95520158948
366552000	235	1	1	1	56	6	1	2	1	2	7	2	999.820084708571
366552000	235	1	2	2	45	6	2	2	1	2	6	5	999.820084708571
366552000	235	1	3	1	12	6	3	6	1	1	4	1	999.820084708571
366552000	235	1	4	2	88	6	5	5	1	2	3	2	999.820084708571
366394680	235	1	1	1	43	5	1	2	1	2	3	5	1714.15346707908
366394680	235	1	2	2	37	5	2	2	1	2	4	2	1714.15346707908
366394680	235	1	3	2	15	5	3	6	1	1	4	2	1714.15346707908
366394680	235	1	4	1	14	5	3	6	1	1	3	5	1714.15346707908
366394680	235	1	5	2	11								1714.15346707908
366394680	235	1	6	2	8								1714.15346707908
366556080	235	1	1	2	68	6	1	4	2	2	1	1	656.973129324854
366556080	235	1	2	2	45	7	3	4	1	2	5	2	656.973129324854
366556080	235	1	3	1	18	7	4	6	1	1	5	2	656.973129324854
366556080	235	1	4	2	9								656.973129324854
366556080	235	1	5	2	23	7	4	2	1	2	6	5	656.973129324854
366556080	235	1	6	1	30	6	9	2	1	2	5	2	656.973129324854
366527640	235	1	1	1	31	5	1	2	1	2	3	2	1340.5064900207
366527640	235	1	2	2	27	5	2	2	1	2	5	2	1340.5064900207
366527640	235	1	3	2	6								1340.5064900207
366519360	235	1	1	2	17	6	1	2	1	2	4	3	996.112891977107
366519360	235	1	2	1	2								996.112891977107
366519360	235	1	3	2	49	6	5	2	1	2	3	5	996.112891977107
366511800	235	1	1	2	62	7	1	6	1	2	3	5	1684.38408825436
366430560	235	1	1	1	44	6	1	3	1	1	5	2	1096.07830764703
366430560	235	1	2	2	40	6	2	3	1	2	5	2	1096.07830764703
366430560	235	1	3	2	14	6	3	6	1	1	4	4	1096.07830764703
366430560	235	1	4	1	3								1096.07830764703
366515400	235	1	1	2	28	6	1	3	1	2	5	2	1134.54365469838
366515400	235	1	2	2	6								1134.54365469838
366515400	235	1	3	1	4								1134.54365469838
366471360	235	1	1	1	38	5	1	2	1	1	5	2	2504.53949921816
366471360	235	1	2	2	37	5	2	2	1	2	5	2	2504.53949921816
366465240	235	1	1	2	53	5	1	4	1	1	4	3	917.173640414058
366465240	235	1	2	1	21	6	3	6	1	1	6	3	917.173640414058
366408360	235	1	1	2	61	99	1	3	1	2	6	5	1621.10199785705
366408360	235	1	2	1	70	99	2	3	1	2	6	5	1621.10199785705
366599760	235	1	1	1	48	7	1	3	1	2	6	6	685.270452759399
366599760	235	1	2	2	47	7	2	3	1	2	6	5	685.270452759399
366599760	235	1	3	1	19	7	3	6	1	1	6	1	685.270452759399
366599760	235	1	4	1	14	7	3	6	1	1	4	3	685.270452759399
366599760	235	1	5	2	3								685.270452759399
366533760	235	1	1	1	35	7	1	2	1	2	3	5	1400.09927689327
366533760	235	1	2	2	30	6	2	2	1	2	5	2	1400.09927689327
366533760	235	1	3	2	51	7	5	5	1	2	3	3	1400.09927689327
366547680	235	1	6	2	39	6	3	4	1	2	6	2	1492.4319968954
366547680	235	1	7	2	13	6	4	6	1	1	4	4	1492.4319968954
366547680	235	1	8	1	1								1492.4319968954
366528720	235	1	1	2	31	5	1	1	1	2	6	3	1389.4849764064
366528720	235	1	2	1	26	6	2	1	1	2	4	3	1389.4849764064
366528720	235	1	3	2	11								1389.4849764064
366528720	235	1	4	2	6								1389.4849764064
366528720	235	1	5	1	5								1389.4849764064
366528720	235	1	6	2	5								1389.4849764064
366562320	235	1	1	1	47	6	1	3	1	2	6	5	889.790192258392
366562320	235	1	2	2	34	7	2	3	1	2	6	1	889.790192258392
366562320	235	1	3	2	11								889.790192258392
366562320	235	1	4	2	75	6	5	5	1	2	3	5	889.790192258392
366481080	235	1	1	2	26	5	1	4	1	2	4	1	896.067776550258
366481080	235	1	2	2	5								896.067776550258
366481080	235	1	3	1	3								896.067776550258
366386760	235	1	1	1	60	6	1	5	1	2	3	2	1536.26676215841
366386760	235	1	2	2	33	6	3	6	1	2	4	4	1536.26676215841
366386760	235	1	3	1	17	6	4	6	1	1	4	4	1536.26676215841
366441600	235	1	1	2	71	6	1	5	1	2	3	5	1486.41708888539
366441600	235	1	2	2	51	7	3	4	1	2	6	5	1486.41708888539
366441600	235	1	3	1	25	6	4	6	1	2	5	2	1486.41708888539
366441600	235	1	4	2	23	6	4	6	1	2	6	2	1486.41708888539
366520440	235	1	1	1	54	6	1	3	1	2	4	2	1484.32758182833
366520440	235	1	2	2	50	6	2	3	1	2	3	5	1484.32758182833
366520440	235	1	3	1	4								1484.32758182833
366597240	235	1	1	1	55	5	1	3	1	1	6	5	458.028433052013
366597240	235	1	2	2	52	99	2	3	1	2	6	2	458.028433052013
366597240	235	1	3	1	21	99	3	6	1	1	6	5	458.028433052013
366597240	235	1	4	2	19	6	3	6	1	1	6	1	458.028433052013
366597240	235	1	5	2	21	99	7	6	1	1	6	3	458.028433052013
366402960	235	1	1	1	33	6	1	2	1	2	6	2	1586.7875413938
366402960	235	1	2	2	32	6	2	2	1	2	6	2	1586.7875413938
366402960	235	1	3	1	9								1586.7875413938
366546000	235	1	1	2	60	6	1	4	1	2	4	4	2285.79599132032
366546000	235	1	2	1	37	6	3	6	1	2	4	4	2285.79599132032
366546000	235	1	3	2	56	6	5	6	2	2	1	1	2285.79599132032
366546000	235	1	4	2	89	6	5	5	2	2	1	1	2285.79599132032
366546000	235	1	5	1	17	6	4	6	1	1	4	2	2285.79599132032
366572160	235	1	1	2	48	6	1	3	1	2	6	5	2216.70347692134
366572160	235	1	2	1	14	7	3	6	1	1	4	3	2216.70347692134
366509280	235	1	1	1	60	7	1	3	1	2	6	2	1796.98622640251
366509280	235	1	2	2	63	7	2	3	1	2	6	2	1796.98622640251
366509280	235	1	3	2	23	7	3	6	1	2	7	1	1796.98622640251
366601560	235	1	1	1	47	7	1	3	1	2	6	2	1044.00262369588
366601560	235	1	2	2	36	7	2	3	1	2	5	2	1044.00262369588
366601560	235	1	3	1	15	7	3	6	1	1	4	4	1044.00262369588
366601560	235	1	4	1	13	7	3	6	1	1	4	2	1044.00262369588
366601560	235	1	5	1	6								1044.00262369588
366601560	235	1	6	2	63	7	5	4	1	2	6	3	1044.00262369588
366580800	235	1	1	1	67	5	1	2	1	2	4	4	320.370497427101
366580800	235	1	2	2	65	5	2	2	1	2	4	3	320.370497427101
366580800	235	1	3	1	33	5	3	6	1	2	6	1	320.370497427101
366458040	235	1	1	1	34	6	1	3	1	2	6	3	1020.13200226067
366458040	235	1	2	2	30	6	2	3	1	1	6	1	1020.13200226067
366458040	235	1	3	2	11								1020.13200226067
366458040	235	1	4	2	3								1020.13200226067
366397560	235	1	1	1	49	5	1	2	1	2	5	2	1545.31069707215
366397560	235	1	2	2	48	99	2	2	1	2	5	2	1545.31069707215
366514680	235	1	1	1	67	6	1	6	1	2	4	1	1949.82360128956
366448080	235	1	1	2	55	5	1	4	1	2	3	3	764.381941874421
366448080	235	1	2	1	25	5	3	6	1	2	3	4	764.381941874421
366537000	235	1	1	2	33	5	1	2	1	2	5	2	1925.9099681931
366537000	235	1	2	1	34	5	2	2	1	2	5	2	1925.9099681931
366537000	235	1	3	1	8								1925.9099681931
366537000	235	1	4	1	2								1925.9099681931
366436560	235	1	1	1	42	7	1	3	1	2	5	2	1280.63457363037
366436560	235	1	2	2	37	7	2	3	1	1	7	0	1280.63457363037
366436560	235	1	3	2	15	7	3	6	1	1	5	2	1280.63457363037
366436560	235	1	4	1	12	7	3	6	1	1	4	3	1280.63457363037
366436560	235	1	5	2	10								1280.63457363037
366477480	235	1	1	1	80	7	1	3	1	2	3	3	601.517067041447
366477480	235	1	2	2	70	7	2	3	1	2	3	3	601.517067041447
366510360	235	1	1	1	45	7	1	3	1	1	6	2	1572.30351171894
366510360	235	1	2	2	44	6	2	3	1	1	6	3	1572.30351171894
366510360	235	1	3	2	17	7	3	6	1	2	5	2	1572.30351171894
366510360	235	1	4	1	15	6	3	6	1	1	5	1	1572.30351171894
366510360	235	1	5	1	27	6	9	6	1	2	6	2	1572.30351171894
366557520	235	1	1	2	54	6	1	4	1	2	6	5	1321.37038110544
366557520	235	1	2	2	20	6	3	6	1	1	6	3	1321.37038110544
366589440	235	1	1	1	38	99	1	2	1	2	4	0	776.310991408739
366589440	235	1	2	2	38	99	2	2	1	2	4	3	776.310991408739
366589440	235	1	3	1	18	99	3	6	1	1	5	2	776.310991408739
366589440	235	1	4	2	17	99	3	6	1	1	4	3	776.310991408739
366589440	235	1	5	2	15	99	3	6	1	1	4	2	776.310991408739
366589440	235	1	6	1	12	99	3	6	1	1	4	0	776.310991408739
366589440	235	1	7	1	10								776.310991408739
366377880	235	1	1	1	73	6	1	3	1	2	6	5	1260.50177870928
366377880	235	1	2	2	65	6	2	3	1	2	6	5	1260.50177870928
366377880	235	1	3	2	27	6	3	6	1	2	6	2	1260.50177870928
366377880	235	1	4	2	0								1260.50177870928
366521520	235	1	1	2	38	6	1	4	1	2	3	5	1306.05898974245
366521520	235	2	1	1	23	6	1	2	1	2	4	1	1306.05898974245
366521520	235	1	2	2	18	6	3	6	1	1	5	2	1306.05898974245
366521520	235	2	2	2	22	6	2	2	1	2	5	2	1306.05898974245
366521520	235	1	3	1	9								1306.05898974245
366521520	235	2	3	1	3								1306.05898974245
366521520	235	1	4	1	6								1306.05898974245
366521520	235	2	4	1	0								1306.05898974245
366514320	235	1	1	1	54	6	1	3	1	2	7	2	1685.4969686355
366514320	235	1	2	2	51	6	2	3	1	2	7	2	1685.4969686355
366514320	235	1	3	2	12	7	3	6	1	1	4	2	1685.4969686355
366531960	235	1	1	1	22	7	1	6	1	2	5	2	1670.06376795368
366600840	235	1	1	2	75	7	1	6	1	2	5	2	674.904616623713
366395400	235	1	1	1	71	7	1	2	1	1	6	1	1536.54685895234
366395400	235	1	2	2	71	7	2	2	2	2	1	1	1536.54685895234
366395400	235	1	3	1	35	6	3	6	1	2	6	2	1536.54685895234
366395400	235	1	4	1	25	6	3	6	1	2	5	2	1536.54685895234
366570360	235	1	1	1	79	7	1	3	2	2	1	1	2245.74355027261
366570360	235	1	2	2	76	6	2	3	1	2	3	2	2245.74355027261
366570360	235	1	3	1	43	7	3	2	1	2	3	2	2245.74355027261
366570360	235	1	4	2	38	6	5	2	1	2	5	2	2245.74355027261
366570360	235	1	5	1	8								2245.74355027261
366570360	235	1	6	1	18	7	4	6	1	2	4	1	2245.74355027261
366483960	235	1	1	2	51	6	1	5	1	2	5	2	999.231613787766
366483960	235	1	2	1	16	6	3	6	1	1	4	3	999.231613787766
366461280	235	1	1	1	50	6	1	6	1	2	6	5	896.660942380194
366461280	235	1	2	1	47	6	9	3	1	2	6	5	896.660942380194
366461280	235	1	3	1	72	7	9	3	1	2	4	2	896.660942380194
366461280	235	1	4	1	62	7	9	3	1	2	4	1	896.660942380194
366423120	235	1	1	1	26	6	1	6	1	1	6	6	1583.81984895719
366423120	235	1	2	2	48	7	5	4	1	1	6	1	1583.81984895719
366587280	235	1	1	1	31	6	1	3	1	2	5	2	907.627915697703
366587280	235	1	2	2	30	6	2	3	1	1	6	4	907.627915697703
366587280	235	1	3	1	5								907.627915697703
366465960	235	1	1	1	78	6	1	3	2	2	1	1	505.188607099898
366465960	235	1	2	2	74	6	2	3	1	2	3	2	505.188607099898
366465960	235	1	3	2	52	6	3	6	1	2	5	2	505.188607099898
366465960	235	1	4	2	47	6	3	6	1	2	3	5	505.188607099898
366465960	235	1	5	2	44	6	3	6	1	2	5	2	505.188607099898
366568560	235	1	1	1	21	7	1	6	1	1	6	1	780.705833281563
366595440	235	1	1	1	17	6	1	6	1	1	6	0	697.829163334294
366556800	235	1	1	1	59	5	1	3	1	2	6	4	2153.61491673282
366556800	235	1	2	2	49	6	2	3	1	2	6	3	2153.61491673282
366556800	235	1	3	2	24	6	3	4	1	1	6	2	2153.61491673282
366556800	235	1	4	1	13	1	3	6	1	1	4	2	2153.61491673282
366556800	235	1	5	1	5								2153.61491673282
366556800	235	1	6	2	3								2153.61491673282
366458400	235	1	1	1	41	1	1	2	1	2	3	4	901.52989630679
366458400	235	2	1	2	20	1	1	2	1	2	5	1	901.52989630679
366458400	235	1	2	2	40	1	2	2	1	2	3	4	901.52989630679
366458400	235	2	2	2	3								901.52989630679
366563040	235	1	1	1	60	6	1	3	1	2	3	3	852.09336954991
366563040	235	1	2	2	53	6	2	3	1	2	3	5	852.09336954991
366563040	235	1	3	1	31	6	3	6	1	2	5	2	852.09336954991
366563040	235	1	4	2	27	6	3	6	1	2	6	5	852.09336954991
366585840	235	1	1	1	33	6	1	3	1	2	3	5	579.070949620225
366585840	235	1	2	2	22	6	2	3	1	2	3	5	579.070949620225
366585840	235	1	3	1	4								579.070949620225
366585840	235	1	4	1	1								579.070949620225
366548040	235	1	1	1	70	5	1	3	1	2	4	3	615.759999999999
366548040	235	2	1	2	46	7	1	3	1	2	5	2	615.759999999999
366548040	235	1	2	2	67	5	2	3	1	2	3	3	615.759999999999
366548040	235	1	3	2	35	6	3	4	1	1	5	2	615.759999999999
366548040	235	1	4	2	12	5	4	6	1	1	4	1	615.759999999999
366548040	235	1	5	2	7								615.759999999999
366389280	235	1	1	1	53	6	1	3	1	2	4	2	1505.65491330926
366389280	235	1	2	2	43	6	2	3	1	2	4	2	1505.65491330926
366389280	235	1	3	2	18	6	3	6	1	1	6	2	1505.65491330926
366389280	235	1	4	1	24	6	3	6	1	2	6	6	1505.65491330926
366469560	235	1	1	1	33	6	1	2	1	2	6	5	1010.36498729182
366469560	235	1	2	2	34	7	2	2	1	2	5	2	1010.36498729182
366469560	235	1	3	2	6								1010.36498729182
366418440	235	1	1	1	49	6	1	2	1	2	3	5	1637.34322266498
366418440	235	1	2	2	39	6	2	2	1	2	5	2	1637.34322266498
366418440	235	1	3	1	19	6	3	6	1	2	5	2	1637.34322266498
366418440	235	1	4	1	10								1637.34322266498
