Directorio	Nro_encuesta	Hogarnmero	P5000	P5010	P5090	P201s1	P201s2	P201s3	P201s4	P201s5	P201s6	P201s7	P201s8	P201s9	P201s10	P201s11	P201s12	P201s13	P201s14	P201s15	P201s16	P201s17	P201s18	P201s19	P201s20	P201s21	P201s22	P201s23	P201s24	P201s25	P201s26	P201s27	P5220	P5220s1	P229s1	P229s2	P229s3	P229s4	P230	P231s1	P231s1a1	P231s2	P231s2a1	Fex_c
304577100	208	1	3	2	3	2	2	1	1	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2					1	30	15	15	8	1200.88814255484
304577200	208	1	5	2	4	2	2	1	1	1	2	2	2	2	2	2	1	1	1	2	2	2	1	2	2	2	2	1	1	1	2	2	1	3						0		0		1311.55940752236
304577300	208	1	4	2	1	2	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	7	7	7	7	7	0		0		1131.99129744527
304577400	208	1	3	3	1	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2						1	0	0		1266.98499113244
304577500	208	1	4	1	1	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	2						20	2	0		1272.07247271213
304577600	208	1	5	4	1	2	2	1	1	1	2	1	2	2	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	5	2	7	4	2		60	20	0		1300.74477802759
304577700	208	1	3	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2							1	0	0		1205.86879733268
304577800	208	1	2	1	3	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1						6	4	0		1242.80318058937
304577900	208	1	3	1	1	1	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1						1	0	0		1216.68342682745
304578000	208	1	4	2	1	2	2	1	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	2						40	10	0		1216.68342682745
304578100	208	1	3	2	3	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	3						10	10	0		1322.37403701713
304578200	208	1	3	1	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	1					2	0		0		998.886685641959
304578300	208	1	4	3	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	1	1						20	20	0		1117.91094866344
304578400	208	1	6	5	4	2	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	2	1	2	2	1	4						0		0		1108.69307210474
304578500	208	1	5	1	1	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	1						2	0	0		1093.47203735547
304578600	208	1	5	3	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2						3	3	0		1027.57087053473
304578700	208	1	7	4	1	1	2	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	1	2	1	1	2	2	2	1	4						10	10	0		1713.51912486746
304578800	208	1	3	2	1	2	2	1	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	1	2	2	1	2						40	30	0		1679.02824178825
304579600	208	1	3	1	3	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2						5	0	0		893.020408163265
304579700	208	1	2	1	1	2	2	1	1	1	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	1	2	1	1	1	2	2	1	2						6	2	0		1795.56777062634
304579800	208	1	3	2	1	2	2	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	2	1	2						0		0		1306.35450748675
304579900	208	1	4	3	3	2	2	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	4					3	35	10	0		2064.97646877565
304580000	208	1	6	3	4	1	1	1	1	2	1	2	2	2	2	1	1	2	2	2	2	2	2	1	2	1	1	1	1	1	2	2	1	2						200	100	0		893.020408163265
304580100	208	1	4	2	3	2	2	1	1	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2						20	0	0		1154.26776686224
304580200	208	1	3	2	3	2	2	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	2	1	7	7	1		2	2	0		1472.21378011057
304580300	208	1	4	3	1	2	2	1	1	1	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2					4	10	10	0		1471.89122619479
304580400	208	1	4	1	3	1	2	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	2						5	0	0		147.730696013731
304580500	208	1	3	1	3	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	2	2	3	1		23	4	0		152.374238206057
304580600	208	1	6	4	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	3	2	2	2	2	2	80	40	0		104.695047077125
304580700	208	1	4	1	1	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2							100	30	0		110.214954437694
304580800	208	1	3	3	3	2	2	1	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1						20	20	0		221.532884903596
304583400	208	1	3	2	1	2	1	1	2	1	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	2	1	1	1	1	2	1	2	2	2	3	1	2	1	0	0		203.929341481317
304583500	208	1	5	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1						0		0		119.096635427279
304583600	208	1	3	1	3	2	2	1	1	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	1	2	1	1	1	1	1	2	1	1						0		0		188.267649282632
304583700	208	1	4	3	3	2	2	1	1	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	1	1	1	1	2	1	2					7	15	5	0		162.115400842744
304583800	208	1	4	3	1	1	2	1	2	1	2	1	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2						25	15	0		120.380139351385
304583900	208	1	3	2	3	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1	3					7	15	12	0		162.605884428306
304584000	208	1	2	1	3	2	2	1	2	2	2	2	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1						0		0		151.563012657245
304584100	208	1	3	1	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2		7	7	7	7		1	0	0		167.605920756126
304584200	208	1	3	1	1	2	2	1	1	1	2	1	2	2	2	1	1	2	1	2	2	2	2	2	1	2	2	1	1	1	2	2	2							10	9	0		126.282463703115
304584300	208	1	4	2	1	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2		7	7	7	7		1	1	0		167.605920756126
304584400	208	1	2	1	3	2	2	1	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	1	1	2	2	2		2	3	4	1		1	1	0		167.605920756126
304584500	208	1	2	2	3	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	3	7	7	7	2		1	0	0		183.648828855007
304584600	208	1	4	3	1	2	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2							1	1	0		141.04186787789
304584800	208	1	4	1	3	2	2	1	1	2	2	1	2	2	2	1	1	1	1	2	2	2	2	2	2	1	2	1	1	1	1	2	1	2						20	20	0		198.867016584764
304584900	208	1	4	2	3	2	2	1	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2	7	7	7	7		0		0		198.867016584764
304585100	208	1	6	3	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	3						150	20	0		1530.89871010038
304585200	208	1	4	4	3	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	2	1	1	4					2	50	15	100	0	1526.6952634337
304585300	208	1	2	1	3	1	1	1	1	1	2	1	2	2	2	2	1	2	1	2	2	1	2	2	1	1	2	2	1	1	2	2	1	1						5	0	0		1541.89138880818
304585400	208	1	7	3	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2						60	10	0		1357.14830379635
304585500	208	1	4	2	2	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1		50	20	50	20	1600.35382703841
304585600	208	1	5	3	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	5	7	7	7	1	1	300	180	500	0	1539.25124127336
304585700	208	1	9	7	1	1	2	1	1	2	2	1	2	2	2	2	1	1	2	2	2	2	1	2	2	1	1	1	1	1	2	2	1	8	7	7	7	7		300	200	0		1366.39416418019
304585800	208	1	5	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2						200	20	0		1472.43627187015
304585900	208	1	5	3	3	1	1	1	1	1	2	1	2	2	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1		60	20	0		1600.35382703841
304586000	208	1	6	3	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	3						4500	2000	1000	1000	1451.50374738545
304586100	208	1	6	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1						300	50	0		1715.64179511221
304586200	208	1	3	2	2	1	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	2	1	3					3	40	30	0		1586.13692534004
304586300	208	1	5	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2						300	50	0		1472.43627187015
304586400	208	1	4	1	3	1	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	2						22	8	10	5	1600.35382703841
304586500	208	1	3	2	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2					3	15	5	0		1423.98728867162
304586600	208	1	3	1	3	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1						10	0	0		1334.578870925
304586700	208	1	4	3	1	1	1	1	2	1	1	2	2	2	2	2	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2	1	2					3	10	10	0		1550.24391998117
304586800	208	1	4	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2						300	100	0		1472.43627187015
304586900	208	1	10	7	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	1	1	6					2	150	100	0		1419.01624735709
304587000	208	1	1	1	3	1	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	1	1					2	10	10	0		1631.29980655481
304587100	208	1	4	3	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	3					3	15	10	0		1748.22468301526
304587200	208	1	4	3	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	3					2	40	30	0		1931.1568511829
304587300	208	1	4	3	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	3	1	2	30	20	0		1586.13692534004
304587400	208	1	4	2	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2						60	40	2	0	1600.35382703841
304587500	208	1	4	3	3	2	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	5	2	2	3	2		20	15	0		1681.38569813999
304587700	208	1	2	2	3	2	2	1	1	2	1	2	2	2	2	2	1	1	2	2	2	2	1	2	1	2	1	1	1	1	2	2	1	3						25	25	0		1787.95522477662
304587800	208	1	7	6	2	1	1	1	1	1	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	1	1	6						40	35	0		1798.31057460044
304587900	208	1	5	3	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	3						20	20	0		1470.10537809044
304588000	208	1	1	1	3	2	1	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	2		10	0	0		1541.89138880818
304588100	208	1	6	5	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	5						30	10	0		1681.38569813999
304588300	208	1	4	2	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2						20	0	0		1472.43627187015
304588400	208	1	4	4	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	4						60	30	0		1226.89985484838
304588500	208	1	2	1	4	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	2					5	15	12	0		1459.88029403049
304588600	208	1	3	1	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1						10	7	0		1636.24683239728
304588700	208	1	4	3	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3						40	15	0		1262.79286020725
304588800	208	1	2	1	3	2	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2						40	30	0		1600.35382703841
304589200	208	1	3	2	1	1	2	1	1	1	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	1	1	1	1	1	1	2	1	3						300	150	0		1495.00570474151
304589300	208	1	5	3	1	1	2	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	3						10	4	0		1622.92325990976
304589400	208	1	2	1	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	2						0		0		1472.43627187015
304589500	208	1	2	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1						20	10	0		1636.24683239728
304589600	208	1	3	2	3	1	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1					2	60	30	0		1617.08290485644
304589700	208	1	4	3	3	1	2	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	2						3	1	0		1564.46082167954
304589800	208	1	5	3	1	1	1	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	4						200	80	0		1589.3611483306
304590000	208	1	3	1	3	1	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	2	1	1	2	2	1	2						2	0	0		1828.97580232961
304590100	208	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	1	1	7	2		3	1	0		634.253950382198
304590200	208	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	3	1	3	4	2	12	4	0		1102.28015460095
304590300	208	1	1	1	3	2	2	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1						0		0		1628.15613003756
304590400	208	1	3	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	1					7	1	0	0		1577.45927130053
304590500	208	1	4	2	1	2	2	1	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2					3	1	0	0		528.978519678228
304590600	208	1	5	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	2	7	2	2	7	30	20	0		1056.13995313433
304590700	208	1	4	1	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1					3	10	9	0		808.647187088886
304590800	208	1	4	2	1	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	3	1	2	2	1	1	300	250	0		634.253950382198
304590900	208	1	3	1	3	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2							5	0	0		924.178074515293
304591000	208	1	4	2	3	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1					7	20	15	0		1152.97701333799
304591500	208	1	5	4	1	2	2	1	2	1	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	4						40	20	0		1178.37800323357
304591600	208	1	3	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1					7	5	3	0		1212.61853160655
304591700	208	1	4	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1					7	1	0	0		983.819592783852
304591800	208	1	6	1	1	2	2	1	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1						1000	999	0		924.178074515293
304591900	208	1	4	1	3	2	2	1	1	1	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	2	2	1	2						0		0		1452.9837243426
304592000	208	1	2	1	3	2	1	1	2	1	2	2	2	1	2	2	1	2	2	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1						5	2	0		1541.89138880818
304592100	208	1	4	3	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	3						40	22	0		1321.25529843748
304592200	208	1	3	3	1	1	2	1	2	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1					3	10	3	0		1689.76224478504
304592300	208	1	2	2	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	4					7	30	0	0		1784.11768837413
304592500	208	1	1	1	3	2	1	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1						0		0		1636.24683239728
304592600	208	1	3	2	5	1	2	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	7	3	7	4	4	2	2	0		1586.13692534004
304592700	208	1	1	1	4	1	1	1	1	2	1	2	2	1	2	2	1	1	2	2	2	1	2	2	1	1	1	2	1	1	1	2	1	2					7	20	14	3	0	1284.46896386775
304592800	208	1	5	3	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	3					2	10	10	0		1480.78880304313
304592900	208	1	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2							0		0		1600.35382703841
304593000	208	1	3	2	3	1	1	1	2	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2						50	50	0		1528.56781632067
304593200	208	1	4	3	3	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1		40	20	0		1806.48923746988
304593300	208	1	3	2	3	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	1	2	1	2	1	1	1	1	2	2	1	2	2	1	7	1	1	15	5	0		1857.72366430378
304593400	208	1	3	2	3	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	2	2	2	1	1	1	1	2	2	2	1	2					3	50	10	0		1874.52545722004
304593500	208	1	2	1	3	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2						10	4	0		1600.35382703841
304593600	208	1	3	2	1	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2						3	15	15	0		1409.77038697325
304593700	208	1	4	3	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	2	1	4						200	30	10	10	1226.89985484838
304596200	208	1	5	3	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	3						500	20	0		1357.14830379635
304596300	208	1	4	1	3	1	1	1	1	1	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1						50	0	0		1334.578870925
304596400	208	1	6	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2					3	60	30	0		1667.19281191368
304596600	208	1	6	1	4	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1						10	0	1	0	1564.46082167954
304596600	208	2	1	1	3	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1						0		0		1564.46082167954
304596600	208	3	1	1	3	1	1	1	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	1	1	1	1	1	1	1						50	0	0		1564.46082167954
304596700	208	1	2	1	3	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	2						50	0	2	0	1600.35382703841
304596800	208	1	6	1	1	1	1	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2						300	100	0		1472.43627187015
304596900	208	1	6	4	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	4						50	30	1	0	1321.25529843748
304597100	208	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1						150	40	20	0	1715.64179511221
304597400	208	1	5	2	3	1	1	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	1	2	1	2						20	0	0		1298.68586556613
304597500	208	1	3	2	3	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	1	1	1	1	2	2	1	2						25	4	0		1600.35382703841
304597600	208	1	1	1	3	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2					4	15	10	0		1586.13692534004
304597800	208	1	5	1	3	2	1	1	1	1	2	1	2	2	2	2	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1						300	0	0		1334.578870925
304597900	208	1	3	2	2	1	2	1	1	1	1	2	2	2	2	2	1	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	1	2						4	0	0		1679.74878975334
304598100	208	1	4	2	1	2	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	3						50	50	0		1658.81626526864
304598200	208	1	4	2	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1						80	0	0		1541.89138880818
304598300	208	1	3	1	3	1	1	1	2	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	1	1	1	1	2	1	1						200	150	0		1636.24683239728
304598500	208	1	4	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	2	1	2	1	1	1	1	1	2	1	3						50	20	0		1470.10537809044
304598600	208	1	6	2	3	1	1	1	1	1	2	1	2	1	2	1	1	2	2	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2						200	200	0		1472.43627187015
304598700	208	1	4	3	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	3						30	0	0		1679.74878975334
304599000	208	1	4	3	1	1	2	1	2	1	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1						30	15	2	1	1415.61074202658
304599100	208	1	1	1	3	1	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	1						25	10	5	4	1636.24683239728
304599200	208	1	6	5	1	1	2	1	1	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	5						30	30	0		1445.78912689512
304599300	208	1	4	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3					2	50	10	0		1769.90078667576
304599400	208	1	3	2	3	2	1	1	1	2	2	2	2	1	2	2	2	1	2	2	2	1	2	2	1	2	1	1	1	1	2	1	1	2						50	5	0		1600.35382703841
304599500	208	1	2	2	3	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3						10	5	0		1753.17170885773
304599600	208	1	3	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	3						300	80	0		1738.21122798356
304599700	208	1	3	3	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	1	2	2	1	1	1	1	1	1	2	2	1	3						30	5	0		1622.92325990976
304599800	208	1	5	4	2	1	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	2						50	15	0		1681.38569813999
304600200	208	1	2	2	3	1	1	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	1						15	5	0		1694.70927062751
304600300	208	1	1	1	3	1	2	1	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	2	1	1	2	2	1	2	2	2	2	1		10	5	0		1600.35382703841
304600400	208	1	1	1	3	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2						10	5	0		1694.70927062751
304600500	208	1	3	2	3	2	1	1	1	2	1	1	2	1	2	2	1	2	2	2	2	1	2	2	2	1	1	1	1	1	1	2	1	2						20	10	0		1505.99838344931
304600600	208	1	8	3	1	1	1	1	2	1	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	3						40	12	10	10	1717.27870349886
304600700	208	1	3	2	1	1	2	1	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	1	1	3	7	7	2		30	0	0		1679.74878975334
